date,high,low,close,open,trades,shares,turnover
2014-04-04,77.9,73,75.1,75.1,7,525,39428
2014-04-07,79.9,78.9,79.8,75.1,4,200,15966
2014-04-08,79.9,79,79.6,79.8,9,1500,119450
2014-04-10,77.9,77,77.6,79.6,3,300,23280
2014-04-11,77.9,77.8,77.8,77.6,2,101,7858
2014-04-16,77,77,77,77.8,2,70,5390
2014-04-17,77,76,76.1,77,12,682,51951
2014-04-21,76.7,75.8,76.7,76.1,4,47,3593
2014-04-22,76.7,75.6,75.9,76.7,7,290,21987
2014-04-23,77,75.6,76.8,75.9,5,592,45125
2014-04-24,77,75,75.1,76.8,3,237,17995
2014-04-25,73.4,73.1,73.1,75.1,3,100,7314
2014-04-28,73.6,73.6,73.6,73.1,1,5,368
2014-04-29,76.3,73,74.6,73.6,12,1921,142347
2014-04-30,76.5,73.3,76.3,74.6,5,603,46006
2014-05-02,76,76,76,76.3,2,264,20064
2014-05-05,76.5,74.2,76,76,6,668,50049
2014-05-06,76,74.6,74.6,76,2,2,151
2014-05-07,76,74,75.9,74.6,4,301,22852
2014-05-08,77.9,76,76.6,75.9,7,1001,76655
2014-05-09,77,74.2,74.2,76.6,4,355,27126
2014-05-12,76,74.2,76,74.2,3,233,17703
2014-05-22,76,73.5,74.1,76,4,640,47124
2014-05-23,77,76.6,76.7,74.1,3,500,38360
2014-05-26,76.5,76.5,76.5,76.7,1,10,765
2014-05-28,76.4,73.7,76.4,76.5,5,773,57280
2014-05-30,76.3,70.1,75.8,76.4,7,259,19170
2014-06-03,75,72.7,75,75.8,2,1028,76806
2014-06-05,75.8,75.8,75.8,75,1,1,76
2014-06-09,75.4,75.4,75.4,75.8,2,12,905
2014-06-16,75,73.1,75,75.4,3,102,7646
2014-06-17,75.4,75.4,75.4,75,1,187,14100
2014-06-18,74.1,74.1,74.1,75.4,5,271,20081
2014-06-19,74,73.3,74,74.1,11,1700,125455
2014-06-20,73.9,73.9,73.9,74,1,100,7390
2014-06-23,73.2,73.2,73.2,73.9,1,95,6954
2014-06-24,73.5,73.5,73.5,73.2,3,412,30282
