date,high,low,close,open,trades,shares,turnover
2015-01-09,34.5,33,34.5,33.1,2,766,"25,279.50"
2015-01-12,33.5,31,31.4,34.5,33,"9,405","299,997.20"
2015-01-13,31.2,31,31.1,31.4,9,"3,000","93,196.60"
2015-01-16,32.6,30.3,30.9,31.1,12,"3,014","93,431.80"
2015-01-19,32,32,32,30.9,1,131,"4,192.00"
2015-01-20,32,31,32,32,5,"1,369","42,858.00"
2015-01-21,32,30.8,31,32,10,905,"28,285.60"
2015-01-23,30.8,30.8,30.8,31,1,"1,000","30,800.00"
2015-01-26,30.6,30.6,30.6,30.8,8,417,"12,760.20"
2015-01-27,30.6,30.4,30.6,30.6,4,"1,230","37,418.00"
2015-01-28,30.8,30,30.5,30.6,20,"7,542","229,480.20"
2015-01-29,30.8,30.1,30.1,30.5,6,"1,102","33,171.60"
2015-01-30,31,30,30.4,30.1,10,"4,151","125,475.80"
2015-02-02,30,29,29.1,30.4,11,"1,727","50,465.80"
2015-02-05,29.2,29.2,29.2,29.1,1,8,233.6
2015-02-09,30.4,30.4,30.4,29.2,4,50,"1,520.00"
2015-02-10,30.4,29.5,30.3,30.4,8,"1,015","30,059.50"
2015-02-11,30.9,29.8,30.5,30.3,14,"2,300","69,668.00"
2015-02-12,30.1,29.8,30,30.5,6,901,"27,054.80"
2015-02-13,29.9,29.9,29.9,30,6,"3,308","98,909.20"
2015-02-16,30.7,29.9,30.7,29.9,3,"1,693","50,621.50"
2015-02-18,30.2,30,30,30.7,4,"3,788","113,650.00"
2015-02-19,30.5,29.9,30,30,5,"1,032","30,978.40"
2015-02-20,30,30,30,30,1,100,"3,000.00"
2015-02-23,30.7,30,30.7,30,5,551,"16,530.70"
2015-02-24,30,29.9,29.9,30.7,9,"1,776","53,249.90"
2015-02-25,30,29.9,29.9,29.9,5,"1,800","53,900.00"
2015-02-27,29.8,29.5,29.5,29.9,4,"1,000","29,519.80"
2015-03-03,30,29.4,29.7,29.5,12,"1,815","53,707.00"
2015-03-04,31.1,29.4,29.4,29.7,24,"23,650","709,160.10"
2015-03-06,29.3,29,29,29.4,6,611,"17,789.00"
2015-03-09,29,27.8,27.9,29,3,116,"3,243.40"
2015-03-10,27.8,27.5,27.8,27.9,11,"2,779","77,186.30"
2015-03-11,27.9,27.8,27.9,27.8,7,810,"22,568.00"
2015-03-13,27.5,27,27,27.9,13,"5,750","155,380.80"
2015-03-16,27.5,26.9,27.5,27,8,"3,368","92,238.50"
2015-03-17,28.5,28.4,28.4,27.5,11,520,"14,768.10"
2015-03-19,28.5,28.5,28.5,28.4,2,100,"2,850.00"
2015-03-20,27.5,26.9,26.9,28.5,31,"6,725","181,853.40"
2015-03-24,28,28,28,26.9,1,20,560
2015-03-26,27,27,27,28,2,250,"6,750.00"
2015-03-27,26.9,26.1,26.2,27,6,158,"4,144.10"
2015-03-30,27,25.4,25.4,26.2,3,"2,050","52,150.00"
2015-03-31,27,24.7,24.7,25.4,4,110,"2,737.70"
2015-04-01,27,25,25,24.7,5,"1,106","27,851.10"
2015-04-02,26.9,25.2,25.2,25,3,102,"2,742.10"
2015-04-08,26.2,26.2,26.2,25.2,1,110,"2,882.00"
2015-04-09,26.9,25.8,26,26.2,11,951,"24,869.90"
2015-04-10,25.7,25.7,25.7,26,1,100,"2,570.00"
2015-04-16,27.6,26.7,27,25.7,10,"2,628","70,998.70"
2015-04-17,27.9,25.8,25.8,27,6,185,"4,920.50"
2015-04-20,25.8,25.8,25.8,25.8,3,501,"12,925.80"
2015-04-21,25.8,25.6,25.7,25.8,7,"2,710","69,617.20"
2015-04-22,25.8,25.8,25.8,25.7,1,10,258
2015-04-24,25.9,25.9,25.9,25.8,1,1,25.9
2015-04-27,27,27,27,25.9,1,300,"8,100.00"
2015-04-28,26.2,26,26.1,27,9,"1,153","30,110.10"
2015-04-29,27,26.9,26.9,26.1,4,310,"8,340.90"
2015-04-30,27,27,27,26.9,3,200,"5,400.00"
2015-05-05,27,27,27,27,3,160,"4,320.00"
2015-05-06,27,26.5,27,27,12,"3,248","86,552.50"
2015-05-08,29.5,27.7,28.5,27,11,"1,450","41,326.00"
2015-05-11,27.9,27.9,27.9,28.5,2,202,"5,635.80"
2015-05-12,28.5,28,28.2,27.9,3,160,"4,509.00"
