date,high,low,close,open,trades,shares,turnover,
2015-07-15,30.7,29.6,30.7,31.9,3,111,"3,406.60",
2015-07-17,30.7,30.1,30.5,30.7,2,361,"11,022.70",
2015-07-20,30.7,30.7,30.7,30.5,3,102,"3,131.40",
2015-07-23,30.8,30.8,30.7,30.7,1,10,308,
2015-07-24,31,30.8,30.9,30.7,9,660,"20,412.00",
2015-08-04,30.4,30,30,30.9,5,307,"9,278.00",
2015-08-07,30,29.8,29.9,30,5,158,"4,723.40",
2015-08-11,30,30,30,29.9,4,161,"4,830.00",
2015-08-12,31,30,30,30,2,102,"3,062.00",
2015-08-13,29.5,28.3,30,30,3,95,"2,724.50",
2015-08-14,31,31,30,30,1,10,310,
2015-08-18,31.7,31.7,31.7,30,3,200,"6,340.00",
2015-08-26,30.5,30.5,31.7,31.7,2,3,91.5,
2015-08-27,28.5,25,25,31.7,10,"847,600","21,201,857.60",
2015-08-28,26.5,26.2,26.2,25,2,100,"2,620.60",
2015-09-01,26.3,26.3,26.3,26.2,3,200,"5,260.00",
2015-09-02,26.5,26.5,26.5,26.3,1,100,"2,650.00",
2015-09-07,29.8,29.8,26.5,26.5,2,60,"1,788.00",
2015-09-08,26.6,26.6,26.5,26.5,1,1,26.6,
2015-09-09,29.8,29.7,26.5,26.5,2,6,178.7,
2015-09-18,30,30,26.5,26.5,1,5,150,
2015-09-21,26.5,25.5,26.5,26.5,2,10,260,
2015-09-22,27.1,27.1,26.5,26.5,1,1,27.1,
2015-09-23,27.1,25.4,25.7,26.5,4,200,"5,146.60",
2015-10-05,30.6,26,25.7,25.7,2,3,87.2,
2015-10-07,27,26,27,25.7,4,229,"6,080.10",
2015-10-09,26,26,26,27,2,100,"2,600.00",
2015-10-12,27,26.1,26.1,26,6,600,"15,660.90",
2015-10-15,27.5,23.7,23.9,26.1,9,468,"11,400.60",
2015-10-19,23.8,23.8,23.8,23.9,2,200,"4,760.00",
2015-10-20,27.5,27.5,23.8,23.8,1,2,55,
2015-10-22,24.5,24.4,23.8,23.8,4,4,97.9,
2015-10-26,29,29,23.8,23.8,1,1,29,
2015-10-29,28.9,23.9,23.8,23.8,2,51,"1,223.90",
2015-11-03,24.7,24.7,24.7,23.8,3,195,"4,816.50",
2015-11-09,24.5,24.5,24.5,24.7,1,200,"4,900.00",
2015-11-11,29.6,29.6,24.5,24.5,1,5,148,
2015-11-13,25,25,25,24.5,3,550,"13,750.00",
2015-11-18,24.1,24.1,25,25,1,1,24.1,
2015-11-19,27.4,27.4,25,25,1,5,137,
2015-11-20,27.4,27.4,25,25,1,1,27.4,
2015-11-24,25,25,25,25,2,102,"2,550.00",
2015-11-27,24.5,24.5,24.5,25,1,100,"2,450.00",
2015-11-30,24.5,24.4,24.4,24.5,3,500,"12,201.10",
2015-12-01,24.4,24.4,24.4,24.4,2,600,"14,640.00",
2015-12-02,24.4,24.4,24.4,24.4,1,100,"2,440.00",
2015-12-07,23.6,23.6,23.6,24.4,2,200,"4,720.00",
2015-12-11,23.6,23.6,23.6,23.6,1,10,236,
2015-12-14,23.6,20.7,22.7,23.6,5,145,"3,293.50",
2015-12-16,26.9,26.9,22.7,22.7,2,11,295.9,
2015-12-17,26.8,26.8,22.7,22.7,1,20,536,
2015-12-18,22.7,22.7,22.7,22.7,1,100,"2,270.00",
2015-12-22,22.7,22.7,22.7,22.7,1,100,"2,270.00",
2015-12-23,27.9,27.9,22.7,22.7,1,2,55.8,
2015-12-29,27.5,21.8,22.7,22.7,2,2,49.3,
2015-12-30,27.5,27.5,22.7,22.7,1,5,137.5,
2016-01-06,26.9,22,25.1,22.7,4,160,"4,039.00",
2016-01-07,26.8,26.7,25.1,25.1,2,3,80.2,
2016-01-11,22,21.7,21.7,25.1,2,800,"17,366.90",
2016-01-18,21.8,21.6,21.6,21.7,6,680,"14,743.00",
2016-01-20,20.1,20.1,21.6,21.6,1,5,100.5,
2016-01-22,22,22,22,21.6,1,200,"4,400.00",
2016-01-27,22.1,22,22,22,2,100,"2,203.30",
2016-02-01,24,24,22,22,2,21,504,
2016-02-05,27.5,27.5,22,22,1,1,27.5,
2016-02-10,21.5,21.2,22,22,2,6,128.7,
2016-02-11,21.2,20.8,20.9,22,5,110,"2,301.40",
2016-02-15,20.8,20.8,20.8,20.9,1,100,"2,080.00",
2016-02-16,18.2,16.2,17,20.8,2,171,"2,912.20",
2016-02-17,21.2,21.2,17,17,1,10,212,
2016-02-18,18.2,18.1,18.1,17,4,"1,139","20,619.80",
2016-02-19,17.4,17.4,17.4,18.1,2,100,"1,740.00",
2016-02-23,17.6,17.5,17.5,17.4,2,150,"2,630.00",
2016-02-24,20,17.4,17.5,17.5,12,"1,294","22,639.00",
2016-02-26,17.5,17.5,17.5,17.5,3,212,"3,710.00",
2016-03-08,17.4,17.4,17.5,17.5,1,1,17.4,
2016-03-10,17.4,17,17.2,17.5,3,100,"1,719.60",
2016-03-11,19.8,15.3,15.3,17.2,3,109,"1,690.20",
2016-03-14,16.3,16.3,16.3,15.3,1,100,"1,630.00",
2016-03-21,19.4,19.4,16.3,16.3,1,4,77.6,
2016-03-23,20.3,20.3,16.3,16.3,1,50,"1,015.00",
2016-03-24,20.2,16.5,16.5,16.3,12,"1,898","31,595.40",
2016-03-28,16.5,16.5,16.5,16.5,1,100,"1,650.00",
2016-03-30,16.6,16.6,16.5,16.5,1,4,66.4,
2016-03-31,17.5,17.5,17.5,16.5,3,500,"8,750.00",
2016-04-04,18.8,18.8,17.5,17.5,1,1,18.8,
2016-04-05,21.4,21.4,21.4,17.5,1,100,"2,140.00",
2016-04-07,20.9,20.9,21.4,21.4,2,12,250.8,
2016-04-08,20,19.9,20,21.4,11,"1,250","24,989.40",
2016-04-11,20,18.5,20,20,2,60,"1,125.00",
2016-04-12,21.7,20,20.1,20,5,456,"9,137.00",
2016-04-19,18,18,20.1,20.1,1,17,306,
2016-04-22,20,20,20,20.1,1,100,"2,000.00",
2016-04-25,22,21.5,21.8,20,11,"2,918","63,745.50",
2016-04-26,22.4,22.4,22.4,21.8,1,100,"2,240.00",
2016-04-27,20.1,20,20.1,22.4,2,200,"4,010.00",
2016-04-28,21.9,21.9,20.1,20.1,1,50,"1,095.00",
2016-05-03,22,21.9,20.1,20.1,6,32,700.9,
2016-05-04,21.7,21.7,20.1,20.1,1,5,108.5,
2016-05-05,21,20.3,20.1,20.1,3,7,145.6,
2016-05-06,21.7,21,21.5,20.1,4,419,"9,025.80",
2016-05-09,22,20.3,20.8,21.5,13,138,"2,868.20",
2016-05-11,21.9,21.8,21.8,20.8,2,253,"5,515.60",
2016-05-12,20.3,20.3,20.3,21.8,2,100,"2,030.00",
2016-05-13,22,22,20.3,20.3,3,3,66,
2016-05-16,22,21.9,20.3,20.3,5,17,372.4,
2016-05-17,21.9,21.9,20.3,20.3,3,60,"1,314.00",
2016-05-18,22,22,20.3,20.3,3,32,704,
2016-05-19,22,20,20.3,20.3,2,7,144,
2016-05-20,21.9,19.3,20.3,20.3,5,46,906.3,
2016-05-24,19.3,19.3,20.3,20.3,2,20,386,
2016-05-25,21.9,21.9,20.3,20.3,1,1,21.9,
2016-05-26,19.2,19.2,20.3,20.3,1,66,"1,267.20",
2016-05-27,22.1,19.6,21.9,20.3,8,715,"15,685.50",
2016-05-31,21.9,19.5,19.5,21.9,2,101,"1,971.90",
2016-06-01,19.7,19.7,19.7,19.5,1,100,"1,970.00",
2016-06-03,20,20,19.7,19.7,1,50,"1,000.00",
2016-06-07,19.5,19.5,19.5,19.7,1,102,"1,989.00",
2016-06-09,17.5,17.3,17.5,19.5,9,400,"6,960.00",
2016-06-13,17.8,17.8,17.8,17.5,1,100,"1,780.00",
2016-06-14,18,18,18,17.8,2,100,"1,800.00",
2016-06-17,19.1,17.8,17.9,18,5,220,"3,949.00",
2016-06-21,17.4,17.2,17.3,17.9,5,165,"2,853.00",
2016-06-28,20.4,18,17.3,17.3,2,6,120,
2016-07-01,16.7,16.7,17.3,17.3,1,4,66.8,
2016-07-04,18,18,17.3,17.3,1,1,18,
2016-07-07,19.1,18,18.1,17.3,3,105,"1,901.10",
2016-07-08,18,18,18,18.1,2,200,"3,600.00",
2016-07-20,17.6,17.6,18,18,1,1,17.6,
2016-07-21,17.6,17.5,17.6,18,4,200,"3,506.70",
2016-07-25,17.7,17.7,17.7,17.6,1,100,"1,770.00",
2016-07-28,17.9,17.8,17.8,17.7,2,200,"3,570.00",
2016-08-01,20.7,17.8,17.8,17.8,2,26,535.3,
2016-08-02,19.9,19.9,17.8,17.8,1,10,199,
2016-08-05,17.6,17.6,17.6,17.8,2,200,"3,520.00",
2016-08-08,19.5,19.5,17.6,17.6,1,25,487.5,
2016-08-10,19.1,19,17.6,17.6,2,15,286,
2016-08-11,19,18.6,17.6,17.6,4,65,"1,230.50",
2016-08-12,18.7,17.6,17.6,17.6,3,15,266.2,
2016-08-16,17.5,17.5,17.6,17.6,1,1,17.5,
2016-08-18,17.5,17.5,17.5,17.6,2,190,"3,325.00",
2016-08-19,17.6,17.6,17.6,17.5,1,100,"1,760.00",
2016-08-22,17.4,16.4,17.1,17.6,4,371,"6,355.40",
2016-08-23,17.4,17.4,17.4,17.1,1,500,"8,700.00",
2016-08-24,17.4,17.4,17.4,17.4,1,229,"3,984.60",
2016-08-26,17.4,17.4,17.4,17.4,3,283,"4,924.20",
2016-08-31,17.2,17.2,17.2,17.4,1,100,"1,720.00",
2016-09-05,15.1,15.1,17.2,17.2,1,2,30.2,
2016-09-08,17,17,17,17.2,1,100,"1,700.00",
2016-09-09,17.2,17.2,17.2,17,2,200,"3,440.00",
2016-09-14,17.2,17.2,17.2,17.2,2,200,"3,440.00",
2016-09-15,17.2,17.2,17.2,17.2,1,100,"1,720.00",
2016-09-19,17.3,17.3,17.2,17.2,1,10,173,
2016-09-20,16.6,16.6,16.6,17.2,4,207,"3,436.20",
2016-09-21,17.3,17.3,16.6,16.6,1,90,"1,557.00",
2016-09-26,17,17,17,16.6,3,105,"1,785.00",
2016-09-27,16.5,16.3,16.3,17,3,105,"1,714.10",
2016-10-21,16.4,16.4,16.4,16.3,1,100,"1,640.00",
2016-10-25,16.4,16.4,16.4,16.4,1,4,65.6,
2016-10-26,16.5,16.5,16.5,16.4,4,141,"2,326.50",
2016-11-04,16.4,16.3,16.3,16.5,3,200,"3,262.50",
2016-11-07,16.1,15.6,15.6,16.3,2,200,"3,170.00",
2016-11-10,19.5,19.5,15.6,15.6,1,10,195,
2016-11-17,15.8,15.8,15.8,15.6,2,100,"1,580.00",
2016-11-22,15.8,15.8,15.8,15.8,2,50,790,
2016-11-28,15.9,15.8,15.8,15.8,3,200,"3,164.60",
2016-12-06,17.4,17.4,17.4,15.8,1,200,"3,480.00",
2016-12-08,19.5,18.8,19.2,17.4,8,"1,127","21,669.60",
2016-12-15,17.4,17.2,19.2,19.2,2,55,947,
2016-12-19,16.1,16,16,19.2,4,494,"7,924.00",
2016-12-28,16,16,16,16,1,100,"1,600.00",
2016-12-29,15.6,15.6,15.6,16,1,100,"1,560.00",
2017-01-25,16.5,16.4,16.4,15.6,3,350,"5,750.00",
2017-01-26,16.4,14.6,16.4,16.4,2,51,834.6,
2017-01-30,16.5,16.5,16.5,16.4,2,100,"1,650.00",
2017-01-31,17.8,17.8,17.8,16.5,1,150,"2,670.00",
2017-02-02,17,16.9,17.8,17.8,2,25,423,
2017-02-08,17.4,17.4,17.8,17.8,1,1,17.4,
2017-02-13,14.8,14.8,17.8,17.8,1,9,133.2,
2017-02-14,16.9,16.5,16.6,17.8,3,229,"3,790.10",
2017-02-15,20.7,17,19.9,16.6,18,"1,756","34,749.20",
2017-02-16,21,18.4,21,19.9,3,349,"6,971.60",
2017-02-17,22,20,21.4,21,5,510,"10,905.00",
2017-02-20,21.7,19.1,21.6,21.4,3,"1,900","40,970.00",
2017-02-21,20,20,21.6,21.6,1,50,"1,000.00",
2017-02-22,20,20,20,21.6,1,100,"2,000.00",
2017-02-23,22.4,21.6,21.9,20,5,"3,714","81,400.80",
2017-02-27,20,20,20,21.9,3,850,"17,000.00",
2017-02-28,20.1,19.7,20,20,6,380,"7,593.60",
2017-03-01,21.4,20,20,20,3,455,"9,107.00",
2017-03-02,20.5,20.5,20,20,1,10,205,
2017-03-03,21,21,20,20,1,10,210,
2017-03-06,15.7,15.7,15.7,20,1,100,"1,570.00",
2017-03-07,19.6,19.6,19.6,15.7,1,100,"1,960.00",
2017-03-09,20,20,19.6,19.6,1,9,180,
2017-03-16,20,20,20,19.6,2,105,"2,100.00",
2017-03-21,20,20,20,20,1,1,20,
2017-03-22,21.6,20,20,20,2,100,"2,001.60",
2017-03-23,16.6,16.6,16.6,20,1,100,"1,660.00",
2017-03-24,16.6,16.6,16.6,16.6,1,"2,000","33,200.00",
2017-03-29,20.7,20.7,20.7,16.6,1,100,"2,070.00",
2017-03-30,21.9,21,21.2,20.7,5,390,"8,255.20",
2017-03-31,22.5,21.5,21.9,21.2,5,765,"16,758.50",
2017-04-03,21,21,21,21.9,1,100,"2,100.00",
2017-04-04,21,21,21,21,1,1,21,
2017-04-05,21,21,21,21,3,21,441,
2017-04-06,21,20.9,21,21,24,"6,326","132,845.90",
2017-04-11,21.1,21,21,21,2,60,"1,261.00",
2017-04-12,21,20.9,20.9,21,5,248,"5,183.70",
2017-04-17,21,21,21,20.9,3,655,"13,755.00",
2017-04-18,24.4,20.1,23.7,21,2,120,"2,842.00",
2017-04-19,22,20.9,21,23.7,22,"5,506","115,475.50",
2017-04-20,22,22,21,21,2,11,242,
2017-04-21,21.7,21.2,21.2,21,2,"1,020","21,634.00",
2017-04-24,21.7,20.5,20.6,21.2,9,604,"12,471.70",
2017-04-25,23.5,21,23.2,20.6,27,"6,787","148,397.50",
2017-04-26,24.3,22.9,24.1,23.2,12,"2,201","51,922.80",
2017-04-27,24.3,21.2,24.1,24.1,4,90,"2,110.00",
2017-04-28,24.5,22.6,24.1,24.1,6,74,"1,723.50",
2017-05-02,23.5,23.5,24.1,24.1,1,9,211.5,
2017-05-03,23.5,22.5,24.1,24.1,2,11,248.5,
2017-05-04,23.4,22.1,22.3,24.1,4,100,"2,227.10",
2017-05-05,23.4,23.4,22.3,22.3,1,10,234,
2017-05-09,23.4,22.5,23.4,22.3,9,825,"19,291.50",
2017-05-15,26.8,23.4,26.3,23.4,26,"5,148","135,664.00",
2017-05-16,28.9,25.9,27.3,26.3,26,"7,900","218,980.00",
2017-05-17,29.3,26.5,27.4,27.3,2,300,"8,230.00",
2017-05-19,28,28,27.4,27.4,1,50,"1,400.00",
2017-05-22,27.4,27.3,27.4,27.4,2,136,"3,722.80",
2017-05-23,26.1,25,25.5,27.4,13,"4,650","120,037.00",
2017-05-24,24.4,24.3,25.5,25.5,2,31,754.3,
2017-05-25,27.3,25.9,27.3,25.5,12,610,"16,639.00",
2017-05-26,27.4,26,26.1,27.3,5,112,"2,927.80",
2017-05-29,26.1,26,26,26.1,2,100,"2,600.90",
2017-05-30,27.1,25,26,26,3,17,439.5,
2017-05-31,25.3,25.3,26,26,1,3,75.9,
2017-06-01,25.4,25.4,25.4,26,3,125,"3,175.00",
2017-06-02,27.5,25.3,26.8,25.4,8,479,"12,771.40",
2017-06-05,27.2,27.2,26.8,26.8,1,1,27.2,
2017-06-06,27,27,27,26.8,1,"1,015","27,405.00",
2017-06-12,26.5,24.8,27,27,3,55,"1,372.40",
2017-06-13,26,24.9,24.9,27,4,147,"3,661.40",
2017-06-16,26.3,26.3,24.9,24.9,1,5,131.5,
2017-06-20,26,26,24.9,24.9,1,1,26,
2017-06-22,25.9,25.9,24.9,24.9,1,1,25.9,
2017-06-27,24.3,24.3,24.9,24.9,5,18,437.4,
2017-06-29,24.2,24,24.1,24.9,4,100,"2,408.00",
2017-06-30,26,25,25.3,24.1,8,203,"5,132.00",
2017-07-03,25.3,25.3,25.3,25.3,1,100,"2,530.00",
2017-07-04,25,25,25,25.3,2,200,"5,000.00",
2017-07-05,25,24.1,24.4,25,5,250,"6,160.00",
2017-07-06,26.5,25,26,24.4,15,942,"24,115.00",
2017-07-07,26.5,26.5,26.5,26,5,250,"6,625.00",
2017-07-10,26.4,26.1,26.1,26.5,2,101,"2,636.40",
2017-07-11,26.4,26,26.3,26.1,4,300,"7,869.40",
2017-07-12,26.9,26.4,26.4,26.3,3,150,"3,960.50",
2017-07-13,29.9,26,28.5,26.4,47,"5,315","150,572.80",
2017-07-14,28.5,27.1,27.5,28.5,7,"6,200","174,354.80",
2017-07-17,28,27.1,28,27.5,39,"7,036","196,878.00",
2017-07-18,28,27.6,27.7,28,9,657,"18,196.00",
2017-07-19,27.2,26,26.4,27.7,19,"16,365","432,115.90",
2017-07-20,27.5,26,27.3,26.4,12,"4,200","113,960.00",
2017-07-21,26.5,26,26.1,27.3,6,"2,250","58,790.00",
2017-07-24,27.5,26.5,27.5,26.1,22,"20,669","568,358.50",
2017-07-25,27.5,27.5,27.5,27.5,3,196,"5,390.00",
2017-07-26,27.5,26.5,26.5,27.5,27,"5,386","147,865.00",
2017-07-27,27.5,26.1,27.5,26.5,6,876,"24,076.00",
2017-07-28,27.4,27.4,27.5,27.5,1,1,27.4,
2017-07-31,27.5,25.6,26.6,27.5,5,417,"11,111.00",
2017-08-01,27.4,25.2,25.2,26.6,6,422,"10,819.10",
2017-08-03,26.6,26.6,25.2,25.2,1,3,79.8,
2017-08-08,25.5,25.4,25.4,25.2,3,250,"6,360.00",
2017-08-09,26.5,26.5,26.5,25.4,3,200,"5,300.00",
2017-08-10,24.8,24.8,24.8,26.5,2,100,"2,480.00",
2017-08-11,27.5,26.4,27,24.8,27,"11,333","310,244.20",
2017-08-14,28.8,27.5,27.9,27,59,"16,549","460,295.90",
2017-08-15,27.9,27,27.9,27.9,5,450,"12,510.00",
2017-08-16,26,25.9,26,27.9,16,"2,490","64,693.00",
2017-08-21,27.5,24.4,27,26,22,"10,503","285,339.00",
2017-08-22,27.3,26.4,26.8,27,20,"1,639","44,174.40",
2017-08-23,27.2,27.2,26.8,26.8,1,80,"2,176.00",
2017-08-24,27.2,27,27.1,26.8,16,962,"26,066.40",
2017-08-25,27.5,27,27,27.1,44,"16,840","456,155.00",
2017-08-28,27.4,27,27,27,12,"3,060","82,644.00",
2017-08-29,27.5,27,27.2,27,4,114,"3,097.50",
2017-08-30,27.3,26.3,27.2,27.2,31,"9,556","259,942.50",
2017-08-31,27.3,26.5,27.1,27.2,19,"1,861","50,599.30",
2017-09-04,27.3,27.2,27.2,27.1,12,458,"12,482.70",
2017-09-06,27.2,26,27.1,27.2,10,"2,503","66,604.40",
2017-09-07,27.2,26.2,26.6,27.1,4,310,"8,171.00",
2017-09-08,27.5,27.3,27.4,26.6,15,"11,270","309,337.20",
2017-09-11,27.5,27.4,27.5,27.4,13,"2,650","72,675.70",
2017-09-12,27.9,27,27,27.5,31,"9,376","257,522.40",
2017-09-13,27.9,27,27.5,27,21,"12,888","354,390.40",
2017-09-14,28,27.4,27.5,27.5,38,"26,051","718,652.10",
2017-09-15,29.9,27.5,28.3,27.5,177,"722,717","20,441,231.90",
2017-09-18,32.5,30,32.1,28.3,171,"224,165","7,061,534.60",
2017-09-19,33,31.5,32.4,32.1,117,"91,823","2,994,363.40",
2017-09-20,32.5,30,30.1,32.4,48,"33,431","1,013,226.80",
2017-09-21,31.5,30,30,30.1,11,"4,021","120,801.00",
2017-09-22,31.2,30.1,31.1,30,19,"10,020","310,574.00",
2017-09-25,31.2,30,30.4,31.1,29,"40,576","1,236,019.20",
2017-09-26,32.5,30.1,32.2,30.4,104,"144,547","4,546,934.70",
2017-09-27,33,31.9,32.1,32.2,78,"136,311","4,432,289.30",
2017-09-28,32.9,31.2,31.5,32.1,15,"23,872","751,393.00",
2017-09-29,33,31.3,32.4,31.5,17,"1,910","61,026.50",
2017-10-02,33.7,30.7,33.3,32.4,54,"65,323","2,115,777.20",
2017-10-03,33.7,32.5,32.5,33.3,13,"11,995","395,035.60",
2017-10-04,34.5,32,34,32.5,120,"118,586","3,984,461.50",
2017-10-06,37.3,34,36.5,34,179,"229,438","8,191,536.60",
2017-10-09,37,35,35.3,36.5,19,"11,175","410,970.00",
2017-10-10,36.8,34.5,34.8,35.3,26,"8,620","301,771.00",
2017-10-11,35,33.1,35,34.8,12,"3,300","115,021.60",
2017-10-12,34.9,33,33.1,35,3,210,"6,949.00",
2017-10-13,34,32.5,32.6,33.1,9,"4,700","155,680.00",
2017-10-16,34.6,32.2,34,32.6,22,"10,367","350,633.50",
2017-10-17,34.4,33.3,33.7,34,10,"2,407","81,258.60",
2017-10-19,33.1,33.1,33.7,33.7,1,50,"1,655.00",
2017-10-20,34.4,33.2,34.4,33.7,6,205,"7,046.00",
2017-10-23,34.6,33.2,34.1,34.4,17,"5,001","170,760.00",
2017-10-24,34.5,34.5,34.5,34.1,4,"3,490","120,405.00",
2017-10-25,35,34.1,34.1,34.5,9,"10,689","366,649.90",
2017-10-26,34.5,33.7,33.7,34.1,2,103,"3,473.50",
2017-10-27,35,33.6,34,33.7,4,142,"4,821.20",
2017-10-30,35,33.9,35,34,6,"2,195","76,766.70",
2017-10-31,34.5,34,34,35,4,"14,000","481,000.00",
2017-11-01,34.8,34.1,34.1,34,2,"22,000","750,900.00",
2017-11-06,34.3,33.8,34.2,34.1,8,"8,721","294,966.80",
2017-11-07,31.5,31.5,31.5,34.2,1,100,"3,150.00",
2017-11-08,34.3,34.3,31.5,31.5,1,1,34.3,
2017-11-09,31.8,30,30.1,31.5,8,"3,810","115,168.00",
2017-11-10,29.9,28.7,29.9,30.1,2,102,"3,048.60",
2017-11-13,32,29,29.1,29.9,7,403,"11,964.30",
2017-11-14,29,25.1,25.4,29.1,10,"1,782","49,828.20",
2017-11-15,30,28.5,29,25.4,9,626,"18,130.00",
2017-11-16,30,28,28.8,29,6,"2,174","62,545.00",
2017-11-20,29.5,29.5,29.5,28.8,3,135,"3,982.50",
2017-11-21,29.9,29.9,29.5,29.5,1,1,29.9,
2017-11-30,28.5,24.8,27.5,29.5,10,"2,501","65,639.00",
2017-12-06,25.4,25.1,25.1,27.5,25,"12,561","315,438.30",
2017-12-07,27,27,25.1,25.1,1,5,135,
2017-12-11,25,24,24,25.1,3,"3,699","88,777.00",
2017-12-12,25.1,25,25,24,5,195,"4,882.10",
2017-12-13,25.1,25,25.1,25,4,218,"5,461.80",
2017-12-14,28,26.6,27.6,25.1,31,"2,049","56,117.60",
2017-12-15,27.9,27.6,27.6,27.6,3,"5,002","138,055.80",
2017-12-18,25.5,23,23.1,27.6,31,"9,583","221,921.90",
2017-12-19,25,24.8,25,23.1,23,"7,866","196,615.00",
2017-12-20,28,25.5,26.5,25,10,"1,561","41,344.90",
2017-12-21,27,27,26.5,26.5,1,4,108,
2017-12-22,29,27.5,28.8,26.5,5,300,"8,638.50",
2017-12-26,32,29,31,28.8,19,"23,890","736,660.00",
2017-12-27,31,29,30,31,14,"25,711","762,765.60",
2017-12-28,29,29,30,30,1,48,"1,392.00",
2018-01-02,29.9,29.9,30,30,1,10,299,
2018-01-05,29.1,28,28,30,5,"1,001","28,040.80",
2018-01-09,28.1,28.1,28,28,1,50,"1,405.00",
2018-01-10,28.1,28,28,28,7,"5,763","161,368.30",
2018-01-11,28.8,27,27,28,17,"26,801","723,788.80",
2018-01-12,27,27,27,27,1,1,27,
2018-01-18,27.9,27,27,27,4,"6,798","183,636.00",
2018-01-19,27.9,27.9,27.9,27,4,108,"3,013.20",
2018-01-24,25.6,25.6,27.9,27.9,1,2,51.2,
2018-01-26,27.9,27.9,27.9,27.9,1,100,"2,790.00",
2018-02-01,27.9,27.8,27.9,27.9,7,"8,761","244,336.90",
2018-02-02,27.6,27.6,27.9,27.9,1,40,"1,104.00",
2018-02-06,28,28,28,27.9,1,"5,042","141,176.00",
2018-02-07,30,28.5,28.5,28,5,"2,720","77,991.20",
2018-02-08,29.5,28.5,28.5,28.5,6,"3,400","97,050.00",
2018-02-09,30,30,30,28.5,1,100,"3,000.00",
2018-02-12,30.8,30,30.3,30,3,300,"9,080.00",
2018-02-14,28.5,28.5,28.5,30.3,1,"1,600","45,600.00",
2018-02-15,28.4,27.8,28.4,28.5,2,110,"3,118.00",
2018-02-16,28.4,27.7,28.4,28.4,6,470,"13,278.00",
2018-02-19,29.9,28.5,28.7,28.4,9,"3,930","112,832.80",
2018-02-20,29.8,26.1,29.8,28.7,5,101,"3,005.80",
2018-02-21,29.8,26.8,29.8,29.8,6,58,"1,638.40",
2018-02-22,29.9,29.8,29.8,29.8,3,5,149.3,
2018-02-27,28.8,26.9,27.3,29.8,7,131,"3,575.80",
2018-02-28,28.8,27,27,27.3,4,240,"6,551.30",
2018-03-02,28.8,28.7,28.7,27,4,130,"3,734.00",
2018-03-06,28,27,27.3,28.7,4,"3,021","82,323.00",
2018-03-07,27,26.5,27,27.3,4,"3,200","84,890.00",
2018-03-08,26.1,26.1,26.1,27,1,100,"2,610.00",
2018-03-09,27.5,26.1,26.7,26.1,4,235,"6,285.40",
2018-03-12,28,27.5,27.7,26.7,4,309,"8,547.50",
2018-03-13,26.1,26.1,26.1,27.7,1,100,"2,610.00",
2018-03-15,26.2,26.2,26.1,26.1,1,1,26.2,
2018-03-16,27.5,26.5,27.5,26.1,9,"1,781","48,932.40",
2018-03-19,27.9,27.5,27.9,27.5,3,"2,166","59,605.00",
2018-03-20,28.6,28.5,28.6,27.9,2,101,"2,888.50",
2018-03-21,28.4,28.4,28.4,28.6,1,500,"14,200.00",
2018-03-22,28.6,28.5,28.5,28.4,30,"6,727","191,732.20",
2018-03-23,27.5,27.5,27.5,28.5,1,200,"5,500.00",
2018-03-26,29.3,28.4,29.2,27.5,23,"10,177","296,954.50",
2018-03-27,27.6,27.6,27.6,29.2,1,100,"2,760.00",
2018-03-28,29.3,29,27.6,27.6,5,22,641,
2018-03-29,29,27,27,27.6,24,"24,563","670,640.60",
2018-04-02,28.8,28,28.8,27,3,300,"8,560.00",
2018-04-03,28.9,28.9,28.9,28.8,7,733,"21,183.70",
2018-04-04,28.9,28,28.9,28.9,5,30,844.5,
2018-04-05,28,28,28,28.9,4,125,"3,500.00",
2018-04-06,27.1,27,27,28,2,100,"2,703.80",
2018-04-09,28,27.9,27.9,27,10,"1,381","38,531.40",
2018-04-10,28,26,27.2,27.9,7,370,"10,008.50",
2018-04-11,28,27.9,27.9,27.2,4,548,"15,290.20",
2018-04-12,27.9,26.2,27.9,27.9,2,200,"5,410.00",
2018-04-16,28,27.5,28,27.9,3,201,"5,578.00",
2018-04-17,28,27.5,27.5,28,3,104,"2,862.00",
2018-04-18,28,27.5,27.5,27.5,4,56,"1,548.50",
2018-04-20,27.5,27.5,27.5,27.5,2,76,"2,090.00",
2018-04-23,28,24.5,28,27.5,5,150,"4,165.00",
2018-04-24,28,27.5,27.5,28,3,315,"8,665.00",
2018-04-25,28,27,27,27.5,4,251,"6,803.00",
2018-04-26,28,28,27,27,1,2,56,
2018-04-27,28,27,27,27,4,19,529,
2018-05-01,27,27,27,27,2,200,"5,400.00",
2018-05-02,27.9,26.2,26.4,27,4,120,"3,165.00",
2018-05-03,27.4,26.6,26.6,26.4,10,"5,110","136,006.00",
2018-05-04,26.5,26.5,26.5,26.6,1,100,"2,650.00",
2018-05-09,26.5,21.1,23.5,26.5,12,"2,800","70,410.00",
2018-05-10,27.4,23.5,23.5,23.5,4,"3,681","86,893.50",
2018-05-11,26.8,26.8,26.8,23.5,1,100,"2,680.00",
2018-05-16,23.5,23.5,23.5,26.8,1,"5,000","117,500.00",
2018-05-17,24,23.6,24,23.5,2,101,"2,423.60",
2018-05-21,25.7,23.5,23.8,24,8,"1,604","38,105.50",
2018-05-22,23.8,23,23.2,23.8,5,100,"2,323.40",
