date,high,low,close,open,trades,shares,turnover
2014-11-05,50,49,49.8,50,5,"2,000","99,570.00"
2014-11-07,52,50,50.3,49.8,11,"2,284","114,333.30"
2014-11-10,49.9,46.3,49.4,50.3,21,"5,094","242,616.10"
2014-11-11,49,48.9,49,49.4,5,916,"44,882.90"
2014-11-13,45,44,44,49,10,"2,660","119,279.00"
2014-11-14,44,39,40.6,44,24,"1,819","74,919.00"
2014-11-17,50,39,39.8,40.6,25,"8,563","344,789.90"
2014-11-18,44.4,36.8,42.5,39.8,5,213,"8,350.20"
2014-11-19,43.7,42.8,42.8,42.5,2,29,"1,245.70"
2014-11-21,42.5,38,40.1,42.8,4,200,"8,023.60"
2014-11-24,42,36.5,41.8,40.1,10,"3,005","113,255.00"
2014-11-26,43,36,40.7,41.8,42,"7,716","314,343.30"
2014-11-27,40,35,38.7,40.7,20,825,"30,827.10"
2014-11-28,38,36.1,36.6,38.7,5,305,"11,120.00"
2014-12-01,39.2,35,39.2,36.6,4,207,"8,093.30"
2014-12-02,39,39,39,39.2,1,10,390
2014-12-03,38.9,35.7,38.1,39,2,40,"1,524.00"
2014-12-08,37.4,35,35.3,38.1,8,"1,692","59,765.80"
2014-12-10,39.8,35.3,37,35.3,104,"140,837","5,112,140.10"
2014-12-11,38.3,35,35.2,37,33,"16,244","580,713.90"
2014-12-12,39.7,36,38.4,35.2,13,"11,992","459,339.40"
2014-12-16,37.7,37.7,37.7,38.4,1,"1,000","37,700.00"
2014-12-17,37.9,35.5,36.6,37.7,7,"1,830","67,006.00"
2014-12-18,36.6,35,36.6,36.6,9,"3,000","108,266.60"
2014-12-19,37.9,37.8,37.9,36.6,3,4,151.5
2014-12-22,38,36.6,37.3,37.9,14,"5,132","191,350.30"
2014-12-23,38.9,36.6,37.9,37.3,8,"1,111","41,493.90"
2014-12-24,38,37.9,37.9,37.9,2,27,"1,024.10"
2014-12-26,38,38,38,37.9,3,"1,632","62,016.00"
2014-12-29,39.7,38,38.6,38,13,"5,410","206,513.00"
2014-12-30,39.8,39.7,39.8,38.6,3,105,"4,178.40"
2014-12-31,39.9,35.7,39.6,39.8,32,"46,347","1,699,340.30"
2015-01-02,43.5,39,39.3,39.6,37,"114,858","4,889,797.00"
2015-01-06,41,38,40,39.3,8,"1,206","46,334.00"
2015-01-07,41.4,40,40,40,6,"3,200","128,279.60"
2015-01-08,41.3,41.3,41.3,40,1,100,"4,130.00"
2015-01-09,40,39.5,40,41.3,7,"2,402","95,930.00"
2015-01-12,39.1,38,39,40,10,"4,085","157,483.50"
2015-01-19,39,33.5,37.4,39,4,285,"10,647.30"
2015-01-20,38.9,38.9,38.9,37.4,1,20,778
2015-01-21,38,38,38,38.9,3,3,114
2015-01-22,38.9,38.9,38.9,38,1,1,38.9
2015-01-26,37.9,37.9,37.9,38.9,1,29,"1,099.10"
2015-01-28,36.9,33,33.4,37.9,14,"6,700","223,447.00"
2015-01-29,36.5,34.1,36.1,33.4,17,"1,737","62,494.00"
2015-01-30,36.5,34,36.1,36.1,11,"1,670","57,105.70"
2015-02-02,35.9,34,35.3,36.1,3,300,"10,580.00"
2015-02-06,36.9,35.7,35.7,35.3,2,"8,131","290,277.90"
2015-02-09,34.6,34.6,34.6,35.7,1,1,34.6
2015-02-10,34.6,34.6,34.6,34.6,1,10,346
2015-02-11,35.4,34,35.4,34.6,6,299,"10,222.40"
2015-02-12,38,33.9,36.4,35.4,9,"1,758","63,966.70"
2015-02-13,34.6,34.5,34.5,36.4,5,"44,400","1,531,810.00"
2015-02-16,39,35,37.1,34.5,17,"8,497","317,041.30"
2015-02-18,40,37.9,39.9,37.1,11,274,"10,938.00"
2015-02-19,39.7,38,38.8,39.9,3,200,"7,750.20"
2015-02-20,39.5,38.2,38.3,38.8,3,110,"4,208.50"
2015-02-23,39.9,38.2,39.2,38.3,11,467,"18,074.90"
2015-02-24,40,39.1,39.9,39.2,9,"10,000","399,284.10"
2015-02-26,39,35.1,38.9,39.9,12,"2,015","75,005.20"
2015-02-27,39.5,37,39,38.9,4,500,"18,520.50"
2015-03-02,39.3,39,39.2,39,2,200,"7,830.00"
2015-03-03,39,39,39,39.2,4,410,"15,990.00"
2015-03-04,38.8,37,37,39,12,"20,168","746,833.80"
2015-03-06,38.8,35,38.8,37,4,"3,031","106,157.80"
2015-03-10,37,36,37,38.8,2,13,470
2015-03-11,37,37,37,37,2,"3,000","111,000.00"
2015-03-12,38,35.1,35.1,37,7,"23,425","854,865.80"
2015-03-13,35.2,35.1,35.1,35.1,2,300,"10,531.10"
2015-03-18,35.2,35.2,35.2,35.1,1,"5,350","188,320.00"
2015-03-19,37.7,35,35,35.2,4,36,"1,262.70"
2015-03-20,37,37,37,35,1,2,74
2015-03-24,36.9,36.9,36.9,37,1,20,738
2015-03-25,35,34,34.3,36.9,2,288,"9,880.00"
2015-03-26,36.9,34,34.4,34.3,5,245,"8,423.50"
2015-03-31,36.4,33,34.7,34.4,9,"1,100","37,626.00"
2015-04-01,36.5,36.5,36.5,34.7,2,6,219
2015-04-02,37,36,36,36.5,5,"6,120","225,845.00"
2015-04-07,35.5,35.5,35.5,36,1,100,"3,550.00"
2015-04-08,37,35.5,37,35.5,4,"5,000","184,972.90"
2015-04-09,35,34,34.6,37,4,68,"2,352.00"
2015-04-10,36.9,35,35.1,34.6,4,66,"2,315.70"
2015-04-16,36.4,32.9,36.4,35.1,3,80,"2,667.00"
2015-04-17,35.9,35.9,35.9,36.4,3,"4,600","165,140.00"
2015-04-20,32.6,32.5,32.5,35.9,2,629,"20,445.50"
2015-04-21,35,35,35,32.5,2,"1,800","63,000.00"
2015-04-22,34.5,33,33,35,3,101,"3,334.50"
2015-04-23,34.5,34,34.4,33,3,63,"2,167.00"
2015-04-24,34.5,34.5,34.5,34.4,12,50,"1,725.00"
2015-04-28,34.5,34,34,34.5,4,51,"1,734.50"
2015-04-29,32.7,32.5,32.5,34,7,"2,243","72,971.70"
2015-04-30,36,32.5,32.6,32.5,4,281,"9,495.90"
2015-05-05,34.9,34.2,34.2,32.6,2,79,"2,722.10"
2015-05-06,34.6,33.4,34,34.2,3,11,371.6
2015-05-07,34.7,34.6,34.6,34,2,101,"3,494.70"
2015-05-08,34.4,33.3,34.4,34.6,4,105,"3,610.90"
2015-05-11,34.6,33.3,33.6,34.4,6,123,"4,118.70"
2015-05-12,34.3,33.4,33.7,33.6,10,409,"13,790.30"
2015-05-13,34.4,34.2,34.4,33.7,7,47,"1,615.10"
2015-05-14,34.4,33.3,33.3,34.4,4,328,"10,952.90"
2015-05-15,33.1,32.9,32.9,33.3,7,713,"23,519.00"
2015-05-18,32.3,32.2,32.3,32.9,12,470,"15,167.60"
2015-05-19,32.1,32,32,32.3,13,"17,481","559,433.50"
2015-05-20,34.2,32,32.4,32,17,182,"5,891.00"
2015-05-21,32.1,31.9,32,32.4,8,"2,153","68,841.80"
2015-05-22,32,32,32,32,9,84,"2,688.00"
2015-05-25,31.9,31.6,31.9,32,16,387,"12,315.30"
2015-05-26,31.9,29.7,30,31.9,11,537,"16,281.50"
2015-05-27,31.9,30,30.1,30,20,"1,230","37,189.00"
2015-05-28,31.8,30,30,30.1,7,239,"7,208.60"
2015-05-29,31.7,30,31.7,30,3,102,"3,063.40"
2015-06-03,31.7,29,30.5,31.7,6,136,"4,219.80"
2015-06-04,31.7,30,31.7,30.5,3,155,"4,873.00"
2015-06-10,30,30,30,31.7,2,80,"2,400.00"
2015-06-11,31.2,28.7,31.2,30,5,89,"2,612.50"
2015-06-12,31.2,30,30.3,31.2,4,25,757
2015-06-16,31.5,25.3,31.5,30.3,6,302,"7,854.50"
2015-06-17,31.5,27,31.5,31.5,2,2,58.5
2015-06-18,29,27.5,27.7,31.5,6,267,"7,393.00"
2015-06-19,29,29,27.7,27.7,3,67,"1,943.00"
2015-06-22,31,29.1,27.7,27.7,2,11,322
2015-06-23,29,29,27.7,27.7,2,36,"1,044.00"
2015-06-24,30.5,28.5,28.5,27.7,3,152,"4,336.00"
2015-06-25,30.2,30.2,28.5,28.5,1,10,302
2015-06-30,30.2,30.2,28.5,28.5,1,2,60.4
2015-07-02,30,28.5,28.5,28.5,2,"20,001","570,030.00"
