date,high,low,close,open,trades,shares,turnover,
2015-05-05,35.4,35.4,35.4,35.3,1,50,"1,770.00",
2015-05-06,34.8,34.8,34.8,35.4,1,1,34.8,
2015-05-07,34.8,33.3,34.8,34.8,2,110,"3,813.00",
2015-05-08,33.3,32,32.4,34.8,4,307,"9,954.00",
2015-05-12,34.8,32,33.1,32.4,14,"3,539","114,507.60",
2015-05-13,34.3,34.3,34.3,33.1,1,1,34.3,
2015-05-14,34.2,32,33.4,34.3,3,300,"10,020.00",
2015-05-15,33.9,31.6,32.2,33.4,5,260,"8,360.00",
2015-05-18,34,31.6,31.7,32.2,5,518,"16,419.70",
2015-05-19,33,31.6,31.6,31.7,5,110,"3,490.50",
2015-05-20,32.5,30.6,30.9,31.6,16,"3,425","110,623.30",
2015-05-21,32.6,30.7,32.2,30.9,10,"1,046","32,943.00",
2015-05-22,32.3,30.7,32.1,32.2,4,229,"7,264.20",
2015-05-25,32.4,30.7,31.6,32.1,5,300,"9,470.40",
2015-05-26,31.9,30.1,31.9,31.6,15,"3,310","100,543.00",
2015-05-27,31.8,30,31.8,31.9,13,906,"27,694.20",
2015-05-28,31.9,31.9,31.9,31.8,1,100,"3,190.00",
2015-06-01,31.9,28,28.4,31.9,16,"3,201","91,663.30",
2015-06-03,30.1,30,30.1,28.4,2,227,"6,830.10",
2015-06-04,31,28.6,31,30.1,5,"1,219","36,648.60",
2015-06-05,31.5,31,31,31,3,134,"4,154.50",
2015-06-08,31.5,29.5,30,31,8,449,"13,426.20",
2015-06-09,30,29.6,30,30,9,355,"10,644.00",
2015-06-10,30,29.3,30,30,5,307,"9,107.20",
2015-06-11,30,29,30,30,7,115,"3,349.00",
2015-06-12,30,30,30,30,3,13,390,
2015-06-15,30,29,29,30,16,803,"23,332.30",
2015-06-16,29,27,28.9,29,21,"9,008","244,798.70",
2015-06-17,29.8,28,28,28.9,4,103,"2,889.20",
2015-06-18,29.7,29.7,28,28,4,22,653.4,
2015-06-19,29.8,29.1,29.2,28,6,126,"3,683.70",
2015-06-22,29.9,27.7,27.7,29.2,4,114,"3,173.00",
2015-06-23,29.8,29.8,29.8,27.7,6,278,"8,284.40",
2015-06-24,29.9,29.9,29.8,29.8,3,30,897,
2015-06-25,29.7,29.7,29.8,29.8,2,15,445.5,
2015-06-26,29.2,28.5,29.8,29.8,2,51,"1,454.20",
2015-06-29,28.2,27.5,28,29.8,10,557,"15,593.10",
2015-06-30,27.5,27.5,28,28,1,10,275,
2015-07-02,28,27.5,27.6,28,4,210,"5,790.00",
2015-07-03,27,27,27.6,27.6,2,80,"2,160.00",
2015-07-06,27.5,27.5,27.6,27.6,2,29,797.5,
2015-07-07,26.7,26.7,26.7,27.6,1,100,"2,670.00",
2015-07-08,27.5,27.5,26.7,26.7,1,10,275,
2015-07-09,28.5,26.5,26.5,26.7,4,108,"2,877.90",
2015-07-10,29.5,26.5,29.5,26.5,12,"550,138","16,227,143.00",
2015-07-13,29.5,29,29.1,29.5,16,"5,396","156,603.40",
2015-07-14,29.5,29,29.1,29.1,3,37,"1,075.00",
2015-07-16,31,28,29.9,29.1,43,"565,630","17,510,612.30",
2015-07-17,31.4,28.2,31,29.9,5,"1,302","40,399.60",
2015-07-21,30.9,29,30.9,31,4,500,"14,720.00",
2015-07-22,31,30.9,30.9,30.9,3,207,"6,398.60",
2015-07-23,30.8,28.5,30.8,30.9,5,378,"11,235.30",
2015-07-24,30.9,30.9,30.8,30.8,1,1,30.9,
2015-07-27,29.1,29.1,30.8,30.8,1,1,29.1,
2015-07-29,30.7,29,29.8,30.8,12,850,"25,200.70",
2015-07-30,30.8,30.8,30.8,29.8,3,200,"6,160.00",
2015-08-03,30,29.3,29.7,30.8,3,399,"11,856.60",
2015-08-05,30.8,30.5,30.5,29.7,4,"2,000","61,063.30",
2015-08-07,32.8,30.2,30.3,30.5,9,"5,287","160,901.30",
2015-08-10,30.1,30.1,30.1,30.3,2,500,"15,050.00",
2015-08-11,31.8,30,31.8,30.1,3,241,"7,662.00",
2015-08-12,33.5,31.7,33.4,31.8,22,"6,481","209,375.30",
2015-08-13,34,30.1,33.6,33.4,13,"2,700","87,814.30",
2015-08-14,33.8,30.4,32.1,33.6,2,200,"6,420.00",
2015-08-17,33.8,30.4,32.1,32.1,11,"4,842","155,247.20",
2015-08-18,33.9,31.2,33.7,32.1,4,418,"14,081.60",
2015-08-19,33.6,30.2,33.5,33.7,5,333,"10,614.80",
2015-08-21,34.9,31.7,33.9,33.5,15,"2,220","75,327.50",
2015-08-25,31.4,31.3,31.4,33.9,2,105,"3,296.50",
2015-08-26,33.9,33.9,31.4,31.4,1,1,33.9,
2015-08-27,33,31.1,32.3,31.4,11,"5,512","174,626.80",
2015-08-28,34.5,31.1,33.8,32.3,22,"446,662","14,739,819.60",
2015-09-01,33,33,33,33.8,5,"1,001,800","33,059,400.00",
2015-09-02,32,32,32,33,1,181,"5,792.00",
2015-09-03,32,32,32,32,4,140,"4,480.00",
2015-09-04,33,32.9,33,32,6,"2,000","65,998.10",
2015-09-08,31.7,30,30.1,33,6,452,"13,624.00",
2015-09-09,32.9,31.8,32.7,30.1,3,260,"8,493.00",
2015-09-14,32.7,30.3,32.7,32.7,7,"104,126","3,404,492.80",
2015-09-15,32.8,32.7,32.8,32.7,3,147,"4,819.60",
2015-09-16,33.9,29,32.6,32.8,24,"5,303","168,186.20",
2015-09-17,33.5,30,33.4,32.6,17,"2,375","75,345.30",
2015-09-18,34.5,31.1,34.5,33.4,10,"1,918","63,306.50",
2015-09-21,32.1,32,34.5,34.5,2,20,641,
2015-09-22,35,34,34.7,34.5,6,500,"17,347.00",
2015-09-23,35.6,35,35.2,34.7,4,500,"17,606.20",
2015-09-25,36.9,35,36.9,35.2,10,935,"33,055.80",
2015-09-28,37,36.8,36.8,36.9,10,"1,000","36,900.00",
2015-09-29,37.9,36.8,37.9,36.8,6,251,"9,387.90",
2015-09-30,38,37.9,37.9,37.9,2,200,"7,585.00",
2015-10-01,39.8,37.9,39.8,37.9,11,"2,148","82,698.30",
2015-10-05,39,39,39.8,39.8,1,5,195,
2015-10-08,39,32,38.8,39.8,6,600,"22,624.50",
2015-10-12,38.9,31,34.3,38.8,27,"2,433","82,940.60",
2015-10-13,37.9,34.1,36.6,34.3,11,841,"30,873.40",
2015-10-14,37.4,34,37.4,36.6,6,"1,500","51,420.00",
2015-10-16,36.8,36.8,37.4,37.4,1,5,184,
2015-10-19,37.2,33.6,37.4,37.4,2,27,925.2,
2015-10-22,36,33.2,37.4,37.4,4,8,279.6,
2015-10-23,39,37,39,37.4,10,"1,572","59,300.00",
2015-10-30,34.1,34.1,39,39,1,1,34.1,
2015-11-02,38.8,34.1,38.8,39,3,296,"11,014.80",
2015-11-06,39.9,37.5,39.2,38.8,5,500,"19,623.50",
2015-11-09,36,33.3,36,39.2,4,200,"6,930.00",
2015-11-11,38.8,34,34.3,36,9,605,"20,738.40",
2015-11-12,37,33.3,35.1,34.3,12,"2,000","70,258.90",
2015-11-13,35.3,35.3,35.3,35.1,2,205,"7,236.50",
2015-11-16,32.6,32.6,32.6,35.3,2,500,"16,300.00",
2015-11-17,35.8,35.8,35.8,32.6,1,100,"3,580.00",
2015-11-18,32.1,32.1,35.8,35.8,1,2,64.2,
2015-11-19,35.9,35.8,35.8,35.8,10,757,"27,134.30",
2015-11-20,33.4,33.4,35.8,35.8,2,23,768.2,
2015-11-23,36.9,33.3,35.8,35.8,2,7,251.1,
2015-11-26,33,33,33,35.8,5,263,"8,679.00",
2015-11-27,36.3,36.3,36.3,33,2,115,"4,174.50",
2015-11-30,39.8,32.7,36.9,36.3,19,"2,300","84,523.00",
2015-12-01,37,35,36.9,36.9,5,"2,600","95,370.00",
2015-12-02,39.5,34,39.5,36.9,5,300,"11,300.00",
2015-12-03,33.3,30,31.8,39.5,64,"39,157","1,200,348.60",
2015-12-04,33.5,30.2,32.6,31.8,26,"6,151","202,175.80",
2015-12-07,33.7,32.5,33.7,32.6,3,665,"22,212.50",
2015-12-08,34.9,31.3,34.2,33.7,14,"1,300","43,590.20",
2015-12-09,34.9,34.3,34.9,34.2,4,500,"17,436.40",
2015-12-10,34.9,31.2,34.5,34.9,23,"2,197","73,002.90",
2015-12-11,34.5,32.5,34.5,34.5,4,4,134,
2015-12-14,34.9,31.7,34.5,34.5,7,334,"11,533.00",
2015-12-15,35,31.2,33,34.5,16,"16,741","551,938.70",
2015-12-16,35.8,35.7,35.7,33,3,111,"3,962.80",
2015-12-17,36,35.8,35.9,35.7,4,"1,000","35,895.80",
2015-12-21,36,33.1,34.7,35.9,3,363,"12,594.30",
2015-12-22,35.9,33.2,35.9,34.7,3,249,"8,669.10",
2015-12-23,36,35,35,35.9,2,301,"10,537.00",
2015-12-29,36.9,33.2,36.9,35,6,316,"10,953.70",
2015-12-30,37.5,36.9,37.2,36.9,4,400,"14,898.90",
2015-12-31,37.5,37.5,37.2,37.2,1,5,187.5,
2016-01-06,36.9,32.2,37.2,37.2,3,60,"1,979.00",
2016-01-07,36.9,36.9,37.2,37.2,1,1,36.9,
2016-01-08,34.9,32.2,34.9,37.2,4,446,"14,901.20",
2016-01-12,34.7,30.2,34.7,34.9,11,"2,729","88,652.30",
2016-01-19,37,34.6,35.8,34.7,8,"2,500","89,545.50",
2016-01-20,37,36.9,37,35.8,2,888,"32,851.40",
2016-01-21,37.7,36,37.7,37,2,205,"7,720.00",
2016-01-26,32,32,37.7,37.7,1,14,448,
2016-01-27,37.8,35,37.8,37.7,3,300,"10,778.50",
2016-02-09,39,35.5,38.8,37.8,6,500,"18,511.60",
2016-02-10,39,39,39,38.8,2,500,"19,500.00",
2016-02-18,39,30.2,38.6,39,8,"1,000","36,066.50",
2016-02-19,38.9,31.1,38.5,38.6,7,985,"37,266.50",
2016-02-24,38.7,30.3,37.9,38.5,8,506,"18,493.70",
2016-02-25,38.5,38.5,38.5,37.9,1,100,"3,850.00",
2016-02-26,38.5,38.5,38.5,38.5,1,86,"3,311.00",
2016-02-29,39,38.5,38.6,38.5,7,"3,853","148,605.80",
2016-03-01,38.5,38.5,38.5,38.6,1,100,"3,850.00",
2016-03-08,38.5,31.5,38.4,38.5,5,569,"19,084.00",
2016-03-09,38.4,31.7,36,38.4,9,826,"29,288.60",
2016-03-10,38.5,38.5,38.5,36,2,104,"4,004.00",
2016-03-11,37.8,33.2,35.1,38.5,8,"1,174","41,200.00",
2016-03-14,37.9,32.1,37.9,35.1,3,580,"20,377.00",
2016-03-16,37.5,37.5,37.9,37.9,1,1,37.5,
2016-03-23,37,37,37.9,37.9,2,14,518,
2016-03-24,37.5,37,37.1,37.9,7,311,"11,532.50",
2016-03-28,35.2,34.7,35.1,37.1,9,726,"25,485.30",
2016-03-29,38,38,38,35.1,1,100,"3,800.00",
2016-03-31,38.5,37,37.7,38,7,902,"33,987.00",
2016-04-04,37.7,37.6,37.6,37.7,2,168,"6,316.90",
2016-04-05,37.7,33.2,37.7,37.6,5,"2,349","87,985.60",
2016-04-11,37.9,35.1,37.7,37.7,2,11,402.9,
2016-04-18,39.8,38,39.7,37.7,3,200,"7,933.00",
2016-04-22,39.8,35.7,37.4,39.7,9,"1,841","68,539.70",
2016-04-25,34.6,34.5,34.5,37.4,2,291,"10,049.50",
2016-04-26,38.9,35,38.4,34.5,12,"1,395","51,847.00",
2016-04-27,36,35.2,35.2,38.4,2,200,"7,048.00",
2016-04-28,35.7,35.7,35.7,35.2,1,100,"3,570.00",
2016-04-29,35.8,35.7,35.8,35.7,5,"2,100","75,140.00",
2016-05-03,36.1,36.1,36.1,35.8,1,100,"3,610.00",
2016-05-04,38,35.5,36.9,36.1,5,404,"14,884.80",
2016-05-06,38.1,35,36.4,36.9,9,"3,763","132,493.90",
2016-05-11,37.5,34,37.5,36.4,3,403,"14,412.50",
2016-05-13,38.2,35,38.1,37.5,3,800,"28,940.00",
2016-05-16,38.4,34.9,38.3,38.1,8,"4,725","165,586.00",
2016-05-18,34.9,34.9,38.3,38.3,1,4,139.6,
2016-05-19,36,35.1,35.2,38.3,4,329,"11,634.90",
2016-05-24,37.4,34.1,37.4,35.2,5,361,"12,655.60",
2016-05-26,35.4,34.4,35.4,37.4,2,200,"6,980.00",
2016-05-27,37.2,37.2,35.4,35.4,1,20,744,
2016-05-30,36.6,34.3,36.6,35.4,3,104,"3,797.20",
2016-05-31,37.7,37.7,37.7,36.6,4,284,"10,706.80",
2016-06-06,37.9,35,36.8,37.7,14,"1,621","57,013.70",
2016-06-07,36.3,36.3,36.8,36.8,1,1,36.3,
2016-06-08,36,34.4,35.9,36.8,9,799,"28,556.40",
2016-06-09,34.5,34.4,35.9,35.9,7,19,654,
2016-06-10,35.8,34.4,34.5,35.9,8,122,"4,213.60",
2016-06-13,35.5,35.5,35.5,34.5,3,202,"7,171.00",
2016-06-14,35.5,35,35,35.5,4,154,"5,417.00",
2016-06-15,35,35,35,35,2,2,70,
2016-06-16,35,34.4,35,35,7,55,"1,913.60",
2016-06-17,35,35,35,35,2,26,910,
2016-06-20,35,35,35,35,3,22,770,
2016-06-21,34,34,35,35,3,9,306,
2016-06-22,35,34,35,35,6,264,"9,079.00",
2016-06-23,35,35,35,35,1,8,280,
2016-06-27,36.8,35,36.1,35,8,969,"34,950.80",
2016-06-28,36.6,36.6,36.6,36.1,3,202,"7,393.20",
2016-06-29,36.4,36.4,36.6,36.6,1,1,36.4,
2016-06-30,36.4,30.1,35.5,36.6,10,585,"19,786.50",
2016-07-01,36.3,31.6,36.2,35.5,8,424,"15,334.20",
2016-07-04,36.4,34,36.2,36.2,2,4,143.2,
2016-07-07,36.5,36,36.4,36.2,5,211,"7,680.40",
2016-07-08,37.7,36.5,36.8,36.4,9,"1,350","49,694.20",
2016-07-11,34,32.9,36.8,36.8,3,8,265.4,
2016-07-12,36.7,32.7,35.1,36.8,5,402,"14,023.40",
2016-07-13,36.5,36.5,36.5,35.1,1,100,"3,650.00",
2016-07-15,36.9,34.3,35.6,36.5,7,"1,550","55,160.00",
2016-07-18,36.5,36.5,36.5,35.6,1,106,"3,869.00",
2016-07-20,32,30.2,32,36.5,12,"1,222","39,080.60",
2016-07-21,35.6,31.8,35.6,32,4,253,"8,994.00",
2016-07-25,35.6,32.9,35.6,35.6,11,"1,775","59,022.80",
2016-07-26,34.6,33.1,33.9,35.6,2,365,"12,381.50",
2016-07-27,34.5,33,34.5,33.9,2,700,"23,400.00",
2016-08-02,30.4,30.4,34.5,34.5,1,1,30.4,
2016-08-03,34.4,32.6,34.4,34.5,7,"1,001","33,403.90",
2016-08-05,34,32.1,34.4,34.4,2,10,336.2,
2016-08-09,34.4,32.2,32.2,34.4,3,101,"3,255.90",
2016-08-10,34.1,34.1,34.1,32.2,1,100,"3,410.00",
2016-08-11,34.2,34.1,34.2,34.1,4,510,"17,422.00",
2016-08-12,34,32.5,34.2,34.2,2,2,66.5,
2016-08-15,32.5,32.5,34.2,34.2,1,1,32.5,
2016-08-16,32.6,32.5,34.2,34.2,2,29,942.6,
2016-08-18,34,32.6,33.5,34.2,5,515,"17,201.30",
2016-08-19,33,32.6,32.9,33.5,4,335,"10,961.00",
2016-08-22,32.9,32.9,32.9,32.9,1,50,"1,645.00",
2016-08-23,34,34,34,32.9,1,100,"3,400.00",
2016-08-24,34.2,32.5,33.5,34,7,"1,502","50,245.00",
2016-08-25,32.6,32.6,32.6,33.5,2,225,"7,335.00",
2016-08-29,34.4,33,33.4,32.6,2,355,"11,855.00",
2016-08-30,34.5,34.1,34.4,33.4,7,"3,063","104,854.60",
2016-09-01,34.5,33,33,34.4,6,691,"22,818.00",
2016-09-02,34.4,34.4,34.4,33,4,"1,000","34,400.00",
2016-09-06,34,32.1,34,34.4,4,462,"15,204.00",
2016-09-07,32.4,32.4,32.4,34,1,100,"3,240.00",
2016-09-13,32.3,32.3,32.3,32.4,1,191,"6,169.30",
2016-09-14,33,33,33,32.3,1,100,"3,300.00",
2016-09-21,35,30.2,34.8,33,3,600,"20,000.00",
2016-09-23,34.8,34.8,34.8,34.8,1,5,174,
2016-09-26,31.5,30.8,31.5,34.8,7,"1,030","32,427.00",
2016-09-27,31.5,31.5,31.5,31.5,1,10,315,
2016-09-28,32,32,32,31.5,1,100,"3,200.00",
2016-09-29,32.1,32.1,32.1,32,1,100,"3,210.00",
2016-09-30,34,32.1,34,32.1,3,545,"18,444.50",
2016-10-04,32.2,32.2,34,34,1,25,805,
2016-10-12,30.8,30.8,30.8,34,1,100,"3,080.00",
2016-10-17,34.4,30.8,33,30.8,3,333,"10,976.40",
2016-10-18,32,30,30.2,33,5,"1,100","33,220.00",
2016-10-19,31.9,31.9,31.9,30.2,1,200,"6,380.00",
2016-10-24,32,31.9,31.9,31.9,2,332,"10,604.00",
2016-10-26,32,28.3,32,31.9,4,600,"18,790.00",
2016-10-27,36.9,31.9,32.5,32,7,"4,100","133,158.50",
2016-10-28,31.9,28.1,31.9,32.5,7,801,"23,651.90",
2016-10-31,32,31.9,32,31.9,2,"1,199","38,348.10",
2016-11-01,32,32,32,32,4,64,"2,048.00",
2016-11-04,35.9,34.9,34.9,32,10,764,"26,679.70",
2016-11-10,34,34,34.9,34.9,1,10,340,
2016-11-23,27.4,27.4,34.9,34.9,1,2,54.8,
2016-11-25,33,30,33,34.9,7,"3,600","112,399.80",
2016-11-28,35,32,33.5,33,7,"4,827","161,469.60",
2016-11-29,38,38,38,33.5,1,100,"3,800.00",
2016-11-30,37,30.1,36.9,38,11,"3,100","110,940.00",
2016-12-02,37,31.5,36.9,36.9,4,750,"26,036.00",
2016-12-05,36,31.4,34.9,36.9,9,"2,113","70,773.40",
2016-12-07,35,34.9,35,34.9,6,"1,005","35,134.90",
2016-12-20,32,32,32,35,1,203,"6,496.00",
2016-12-21,37,37,37,32,1,203,"7,511.00",
2016-12-27,37.9,30.6,37.4,37,3,302,"10,617.60",
2016-12-29,37.7,37.7,37.7,37.4,1,100,"3,770.00",
2017-01-04,37.5,31.2,33.5,37.7,15,"5,301","171,907.50",
2017-01-05,36.4,36.4,36.4,33.5,1,100,"3,640.00",
2017-01-06,32.1,30.6,31.6,36.4,6,800,"25,311.00",
2017-01-09,33.9,33.9,33.9,31.6,1,100,"3,390.00",
2017-01-10,34,34,34,33.9,2,200,"6,800.00",
2017-01-11,35,34.9,35,34,2,130,"4,547.00",
2017-01-13,35.7,35.7,35.7,35,1,100,"3,570.00",
2017-01-16,36.4,31.9,34.2,35.7,2,384,"13,149.60",
2017-01-17,32.1,32,32,34.2,19,"8,670","277,474.60",
2017-01-19,32,32,32,32,2,"2,500","80,000.00",
2017-01-20,33.4,30.1,32.2,32,6,630,"20,257.50",
2017-01-23,32.9,32.9,32.9,32.2,1,200,"6,580.00",
2017-01-25,32.8,30.5,31.5,32.9,6,"1,443","46,771.50",
2017-01-26,33,32.7,33,31.5,9,"4,093","134,589.70",
2017-01-27,34,33.9,34,33,2,300,"10,190.00",
2017-01-30,33.9,33,33.9,34,4,725,"24,015.00",
2017-01-31,34,33.9,34,33.9,9,"4,500","152,820.80",
2017-02-01,33.9,32,32,34,8,"4,301","138,223.90",
2017-02-02,32,32,32,32,1,243,"7,776.00",
2017-02-03,36,32,34.1,32,14,"3,400","115,905.70",
2017-02-06,33.9,31.5,31.8,34.1,12,"2,210","70,460.20",
2017-02-07,32,31.5,32,31.8,3,298,"9,512.00",
2017-02-13,30.8,30.8,32,32,1,5,154,
2017-02-15,34,30.6,33.9,32,14,"2,638","86,930.20",
2017-02-16,34.3,34.3,34.3,33.9,1,100,"3,430.00",
2017-02-17,34.5,34.3,34.5,34.3,3,300,"10,343.40",
2017-02-20,34.5,32,34.1,34.5,13,"12,503","421,293.50",
2017-02-21,35.8,34,34.9,34.1,6,540,"18,830.00",
2017-02-22,34.8,32,34.7,34.9,12,"6,152","199,670.40",
2017-02-28,35,34.4,34.6,34.7,11,"1,001","34,599.20",
2017-03-01,36,32.2,35.1,34.6,22,"2,010","68,414.80",
2017-03-02,37.5,33.1,36.1,35.1,8,"1,695","60,424.50",
2017-03-03,37.9,35.9,36.7,36.1,8,696,"25,538.80",
2017-03-06,38.9,36,38.5,36.7,5,601,"23,142.30",
2017-03-07,39,36,38.5,38.5,9,"1,901","72,433.00",
2017-03-08,39,34.5,38.2,38.5,12,"1,200","45,811.50",
2017-03-16,37.4,37,37.4,38.2,5,375,"13,985.00",
2017-03-17,37.4,31.1,37.4,37.4,4,428,"15,377.20",
2017-03-22,39,32.9,35.6,37.4,15,"2,624","93,285.80",
2017-03-23,38.9,38.9,38.9,35.6,1,100,"3,890.00",
2017-03-24,37.8,33.6,34.5,38.9,5,832,"28,705.80",
2017-03-27,36.9,36.9,36.9,34.5,1,100,"3,690.00",
2017-03-29,36.8,36.8,36.9,36.9,2,10,368,
2017-03-30,36.9,33.7,36.8,36.9,9,899,"31,853.20",
2017-03-31,37.3,37.3,37.3,36.8,1,261,"9,735.30",
2017-04-04,37.5,37.5,37.5,37.3,1,100,"3,750.00",
2017-04-06,37.9,37.5,37.9,37.5,2,110,"4,165.00",
2017-04-11,37.9,37.9,37.9,37.9,1,1,37.9,
2017-04-12,39,37.8,38.9,37.9,7,600,"23,072.50",
2017-04-18,39,33.1,38.5,38.9,6,505,"19,450.50",
2017-04-19,39.4,35,39.1,38.5,10,"1,510","58,987.20",
2017-04-20,40.5,40,40.5,39.1,5,"1,000","40,429.00",
2017-04-21,41.9,40,40.4,40.5,4,500,"20,180.50",
2017-04-24,36,36,40.4,40.4,1,2,72,
2017-04-25,40,36,39.8,40.4,10,765,"30,172.80",
2017-04-27,40,39.5,39.8,39.8,3,"3,000","119,408.60",
2017-04-28,41.5,39.9,41.4,39.8,2,110,"4,549.00",
2017-05-02,39.9,37,39.9,41.4,5,300,"11,679.50",
2017-05-03,39.9,37,38.8,39.9,16,"3,000","114,677.00",
2017-05-04,40,40,40,38.8,8,"4,100","164,000.00",
2017-05-05,40,40,40,40,1,50,"2,000.00",
2017-05-08,39.9,38,39.9,40,2,332,"12,806.00",
2017-05-09,38,38,39.9,39.9,1,5,190,
2017-05-15,41.9,39,40.1,39.9,12,"1,537","61,824.80",
2017-05-16,42,39.2,40,40.1,12,"1,578","64,384.20",
2017-05-17,41.5,39.9,41.4,40,6,700,"28,953.00",
2017-05-18,41.1,39,41.1,41.4,7,303,"12,169.00",
2017-05-22,41.5,38,41.2,41.1,15,"1,310","53,658.00",
2017-05-23,41.5,39.1,41.3,41.2,3,201,"8,319.10",
2017-05-24,42,39.8,40.7,41.3,7,790,"32,251.90",
2017-05-26,41.5,40.5,41.5,40.7,3,104,"4,312.00",
2017-05-30,40.4,40.4,41.5,41.5,1,5,202,
2017-06-02,40.5,40.5,41.5,41.5,1,1,40.5,
2017-06-07,41.9,41.6,41.7,41.5,2,175,"7,302.50",
2017-06-09,41.4,41.4,41.7,41.7,3,3,124.2,
2017-06-12,41,41,41.7,41.7,2,6,246,
2017-06-13,40.8,38.8,40.8,41.7,10,513,"20,330.40",
2017-06-14,41,40.9,41,40.8,6,311,"12,739.90",
2017-06-15,41.5,41,41.5,41,5,600,"24,757.80",
2017-06-16,41.8,41.8,41.5,41.5,1,14,585.2,
2017-06-19,41.6,38.2,40.7,41.5,7,546,"22,041.00",
2017-06-20,41.6,40,41.6,40.7,5,500,"20,480.00",
2017-06-21,41.8,41.6,41.7,41.6,3,250,"10,437.00",
2017-06-22,41.7,41.7,41.7,41.7,2,4,166.8,
2017-06-23,41.7,39.9,40,41.7,8,702,"28,204.40",
2017-06-28,40,40,40,40,2,105,"4,200.00",
2017-06-29,40,39.5,40,40,8,"4,211","168,439.50",
2017-07-03,41,38,38.8,40,6,613,"23,646.50",
2017-07-05,40.3,40,40.3,38.8,3,169,"6,807.00",
2017-07-06,42,40.4,41.5,40.3,11,"1,510","62,727.20",
2017-07-10,42,38.2,42,41.5,5,252,"10,580.10",
2017-07-11,41.8,38.3,41.7,42,6,790,"32,505.80",
2017-07-12,42.9,38.2,41.9,41.7,13,"3,490","143,184.70",
2017-07-13,42.9,37.5,42.9,41.9,7,400,"16,615.20",
2017-07-14,43.9,40.1,42.8,42.9,10,"1,700","71,920.00",
2017-07-17,43,40,40.1,42.8,17,"4,372","176,344.00",
2017-07-18,41.5,39.5,40.6,40.1,17,"1,724","69,458.20",
2017-07-19,40.9,40.9,40.9,40.6,1,100,"4,090.00",
2017-07-20,40.9,39.2,40.9,40.9,4,683,"27,623.60",
2017-07-24,39.1,39.1,39.1,40.9,1,110,"4,301.00",
2017-07-25,40.9,40.9,40.9,39.1,1,111,"4,539.90",
2017-07-26,40.8,39,40.8,40.9,6,815,"32,075.00",
2017-07-27,40.7,37.4,40.7,40.8,3,300,"11,550.00",
2017-07-31,40,38,40,40.7,5,875,"34,570.00",
2017-08-01,40.4,40.4,40.4,40,3,200,"8,080.00",
2017-08-02,39.2,39.2,40.4,40.4,1,10,392,
2017-08-04,40.1,40.1,40.1,40.4,1,200,"8,020.00",
2017-08-08,40.1,38.3,40,40.1,5,400,"15,840.00",
2017-08-09,38.2,38.2,40,40,2,5,191,
2017-08-10,40.1,38.1,40,40,2,104,"4,162.40",
2017-08-11,41.9,40,40.4,40,8,"2,000","80,621.80",
2017-08-14,40.5,40.5,40.5,40.4,2,101,"4,090.50",
2017-08-15,38.6,38.6,38.6,40.5,2,133,"5,133.80",
2017-08-16,40,40,40,38.6,10,"30,852","1,234,080.00",
2017-08-17,40,38,40,40,3,500,"19,580.00",
2017-08-22,37.5,37.5,40,40,1,4,150,
2017-08-30,33.9,33.9,33.9,40,1,100,"3,390.00",
2017-08-31,39.4,35.6,39.4,33.9,4,160,"6,266.00",
2017-09-04,39.8,39.8,39.4,39.4,1,8,318.4,
2017-09-06,39.7,36,39.7,39.4,6,866,"31,959.20",
2017-09-07,38.9,36.2,38.9,39.7,5,438,"16,150.50",
2017-09-08,39.2,39.2,39.2,38.9,3,200,"7,840.00",
2017-09-11,39.8,39.3,39.8,39.2,3,210,"8,354.00",
2017-09-12,40.1,39.8,40,39.8,5,501,"20,034.70",
2017-09-13,40.1,40,40.1,40,7,"3,550","142,345.00",
2017-09-14,40.5,38.1,40,40.1,10,"1,300","52,139.50",
2017-09-15,41,40.3,40.6,40,15,"5,845","236,835.00",
2017-09-18,41.9,41,41.4,40.6,47,"21,960","908,135.00",
2017-09-19,41.5,39.4,40.9,41.4,13,"43,255","1,770,180.50",
2017-09-20,39.2,39.2,39.2,40.9,2,100,"3,920.00",
2017-09-21,40.8,40.7,40.7,39.2,2,300,"12,212.00",
2017-09-22,40.5,40,40.2,40.7,4,"2,490","100,081.00",
2017-09-25,41,40,40.8,40.2,20,"33,455","1,361,940.40",
2017-09-26,41,40,40.1,40.8,19,"14,105","568,327.50",
2017-09-27,40.5,39.1,40,40.1,11,"5,212","209,032.00",
2017-09-28,39.1,39.1,40,40,1,1,39.1,
2017-09-29,40.3,40,40.2,40,10,"10,530","423,205.00",
2017-10-02,41,40,41,40.2,81,"38,608","1,567,218.50",
2017-10-03,42,40.5,41,41,27,"7,950","327,354.10",
2017-10-04,41,38.6,40.9,41,17,"107,660","4,406,833.00",
2017-10-06,41,40.7,40.8,40.9,3,"1,000","40,763.00",
2017-10-09,40,39,39.2,40.8,3,600,"23,500.00",
2017-10-10,40.7,39,40.7,39.2,2,300,"12,040.00",
2017-10-11,40.6,38.9,40.3,40.7,6,"1,386","54,275.40",
2017-10-12,40.9,40.6,40.9,40.3,5,"151,200","6,183,530.00",
2017-10-13,41,40,40.2,40.9,2,500,"20,111.00",
2017-10-17,40.8,40.8,40.8,40.2,1,707,"28,845.60",
2017-10-23,40,37.6,39.9,40.8,3,460,"17,752.00",
2017-10-27,40,34.1,39.8,39.9,11,"1,117","44,042.60",
