date,high,low,close,open,trades,shares,turnover
2013-12-12,23,22.5,22.5,22.8,7,"8,100","186,250.00"
2013-12-13,22.6,22.5,22.6,22.5,3,809,"18,272.50"
2013-12-17,22.5,22.4,22.4,22.6,6,"15,600","349,441.10"
2013-12-18,22.6,22.5,22.6,22.4,2,99,"2,236.40"
2013-12-19,23,22.6,22.6,22.6,2,31,701.4
2013-12-20,23.1,23,23.1,22.6,8,"1,285","29,603.50"
2013-12-23,23.2,22.6,23,23.1,6,"14,006","321,736.20"
2013-12-24,23,22.6,22.8,23,7,"3,100","70,700.00"
2013-12-26,23.4,23,23.1,22.8,25,650,"15,066.50"
2013-12-27,24,23.4,23.9,23.1,33,"10,201","243,228.60"
2013-12-30,23.9,23,23,23.9,8,"5,003","115,075.80"
2013-12-31,23.9,23.8,23.8,23,5,"1,191","28,345.90"
2014-01-02,23.8,23.5,23.5,23.8,2,2,47.3
2014-01-03,24.8,23.6,24.2,23.5,32,"9,677","232,420.20"
2014-01-06,24.8,24,24,24.2,6,"2,017","48,414.30"
2014-01-07,24.3,24,24,24,4,"2,002","48,048.60"
2014-01-08,24.3,23.5,24.2,24,6,"2,901","69,802.90"
2014-01-09,24.3,23.8,23.8,24.2,5,800,"19,190.60"
2014-01-10,24.3,23.7,24,23.8,9,"3,796","90,951.30"
2014-01-13,24.5,23.6,24.3,24,13,"3,277","78,881.00"
2014-01-16,29.4,24.5,25,24.3,17,"15,959","398,550.40"
2014-01-17,26.7,24.8,26.4,25,29,"5,721","145,623.80"
2014-01-20,26,25.9,26,26.4,4,203,"5,277.80"
2014-01-21,25.8,24.9,25,26,25,"13,899","347,487.70"
2014-01-22,25.8,24.7,24.7,25,10,"2,102","52,321.10"
2014-01-23,25.3,24.1,24.1,24.7,25,"10,158","246,302.50"
2014-01-24,25,25,25,24.1,2,400,"10,000.00"
2014-01-27,25,25,25,25,1,1,25
2014-01-28,25,24.6,24.6,25,13,"15,017","375,343.50"
2014-01-29,25,25,25,24.6,2,"1,001","25,025.00"
2014-01-30,25.3,23.8,23.9,25,9,"1,179","28,731.30"
2014-01-31,24.5,23.9,24.5,23.9,10,"28,816","705,123.50"
2014-02-03,25,24,24.6,24.5,18,"20,015","490,515.00"
2014-02-05,24.1,24.1,24.1,24.6,15,"12,671","305,371.10"
2014-02-06,25,23.9,24,24.1,6,"4,326","103,848.90"
2014-02-07,24,23.7,23.9,24,7,"4,280","102,307.00"
2014-02-10,24,23.6,23.6,23.9,7,"5,500","131,435.00"
2014-02-12,23.7,23,23,23.6,12,"6,285","147,972.50"
2014-02-13,23.1,23,23.1,23,4,119,"2,746.00"
2014-02-17,23.1,23.1,23.1,23.1,3,"2,100","48,510.00"
2014-02-18,23,23,23,23.1,2,"1,533","35,259.00"
2014-02-19,23.5,23.4,23.4,23,2,35,821.5
2014-02-21,23,22.6,22.8,23.4,4,"3,500","79,900.00"
2014-02-24,22.7,21.5,21.5,22.8,16,"22,400","499,130.00"
2014-02-25,25,21.5,24.9,21.5,16,"173,300","4,302,162.60"
2014-02-26,23.4,23.4,23.4,24.9,1,2,46.8
2014-03-03,22.6,22,22.2,23.4,6,389,"8,670.80"
2014-03-04,23.9,22.5,22.5,22.2,4,213,"4,807.90"
2014-03-05,22.7,22.5,22.5,22.5,11,"10,948","246,529.80"
2014-03-06,22.8,22.5,22.7,22.5,4,434,"9,815.60"
2014-03-07,22.7,22.6,22.7,22.7,10,"9,423","213,802.10"
2014-03-10,22.7,22.5,22.5,22.7,9,"7,746","174,798.00"
2014-03-11,23.7,22.6,22.8,22.5,3,"1,710","38,937.00"
2014-03-12,25,22.6,24.8,22.8,15,"16,570","410,988.80"
2014-03-13,23,23,23,24.8,1,500,"11,500.00"
2014-03-14,23.5,22.8,22.8,23,10,"3,109","71,103.80"
