horizon,mse,rmse,mae,mape,coverage
29 days 00:00:00.000000000,0.7770934133946676,0.8815290201659091,0.669067008759548,0.052001904750805114,0.5234899328859061
30 days 00:00:00.000000000,0.7707418249428974,0.8779190309720467,0.663292752979631,0.05148214620516227,0.5302013422818792
30 days 00:00:00.000000000,0.7696850664407852,0.8773169703367109,0.6627283423818721,0.05167855757259483,0.5302013422818792
30 days 00:00:00.000000000,0.759770188876967,0.8716479730240684,0.6560514392620809,0.050917054900965895,0.5369127516778524
30 days 00:00:00.000000000,0.7553010138301142,0.8690805565827107,0.6524768138532793,0.050698777864322545,0.5436241610738255
30 days 00:00:00.000000000,0.7555350342354937,0.8692151829296896,0.6535042957167548,0.05077692893670913,0.5436241610738255
30 days 00:00:00.000000000,0.7516372161550069,0.866970135676545,0.6492254426223761,0.05032444392396021,0.5503355704697986
30 days 00:00:00.000000000,0.7530789184766572,0.8678011975542884,0.6501527900629468,0.05063820628811142,0.5436241610738255
30 days 00:00:00.000000000,0.7506383621796678,0.8663938839694495,0.6474408310132016,0.050465644551215286,0.5436241610738255
31 days 00:00:00.000000000,0.7497905310422478,0.8659044583799346,0.6459005569151816,0.050248359109214887,0.5436241610738255
31 days 00:00:00.000000000,0.7353947421244074,0.8575515973540061,0.6402053173726758,0.0500432409908057,0.5436241610738255
31 days 00:00:00.000000000,0.7352903697744989,0.857490740343299,0.6399991952890032,0.05001706022409704,0.5436241610738255
31 days 00:00:00.000000000,0.73524571795314,0.8574647036194201,0.6398813006453354,0.049986747936429946,0.5436241610738255
31 days 00:00:00.000000000,0.7347449366163755,0.8571726410801825,0.6393096374695363,0.049873854766296834,0.5436241610738255
31 days 00:00:00.000000000,0.7389933873509419,0.8596472458810892,0.6432013547433626,0.05026941227742305,0.5369127516778524
31 days 00:00:00.000000000,0.7390247000332253,0.8596654582064033,0.6432212141508716,0.050475231106867614,0.5369127516778524
32 days 00:00:00.000000000,0.7334131635767249,0.856395448129382,0.6370914201206712,0.0501170308018039,0.5436241610738255
32 days 00:00:00.000000000,0.733282272479701,0.8563190249432164,0.6370040762095684,0.05015993892784201,0.5436241610738255
32 days 00:00:00.000000000,0.7330830145530416,0.8562026714236773,0.6365297490660332,0.050096959027336845,0.5436241610738255
32 days 00:00:00.000000000,0.7412055033464199,0.86093292616,0.6417556427945402,0.0503458618069387,0.5369127516778524
32 days 00:00:00.000000000,0.7364692529438086,0.8581778678944176,0.6384854582337615,0.049972386697365166,0.5436241610738255
32 days 00:00:00.000000000,0.7368415688911399,0.8583947628516497,0.6389462104962673,0.0499144559279075,0.5436241610738255
32 days 00:00:00.000000000,0.7743791894432231,0.8799881757405739,0.6510199147185042,0.05085938283618734,0.5436241610738255
32 days 00:00:00.000000000,0.7493001087380968,0.8656212270607144,0.6393235995376636,0.05017137285627512,0.5503355704697986
33 days 00:00:00.000000000,0.7370771493515332,0.8585319734008356,0.6304464839068745,0.04961018367903421,0.5570469798657718
33 days 00:00:00.000000000,0.7364895790639954,0.8581897104160567,0.6286110107352566,0.04941562059315807,0.5570469798657718
33 days 00:00:00.000000000,0.7397751696930384,0.8601018368152915,0.6309083229332316,0.049437754820094146,0.5570469798657718
33 days 00:00:00.000000000,0.7837358268357667,0.8852885556900455,0.6478800279624891,0.05045821989835505,0.5503355704697986
33 days 00:00:00.000000000,0.7810458755158902,0.8837679986941653,0.6440427650033339,0.050145677047361795,0.5503355704697986
33 days 00:00:00.000000000,0.7518372526316278,0.8670854932655878,0.630168668518182,0.04928284000932607,0.5570469798657718
33 days 00:00:00.000000000,0.7508947366405082,0.8665418262498978,0.6293649431405093,0.049141788684594914,0.5637583892617449
33 days 00:00:00.000000000,0.7526660780599919,0.8675632991661137,0.630047006004456,0.04914404584891755,0.5637583892617449
33 days 00:00:00.000000000,0.7453032921325171,0.8633094996190631,0.6235746029578171,0.04854628666257279,0.5704697986577181
34 days 00:00:00.000000000,0.7459687917687692,0.863694848756648,0.6251920338408609,0.048681853997403705,0.5704697986577181
34 days 00:00:00.000000000,0.7446169918751251,0.862911925908505,0.6236494675992957,0.04862160351390798,0.5704697986577181
34 days 00:00:00.000000000,0.7394998081310994,0.8599417469405118,0.6200383021009241,0.04824709764353532,0.5771812080536913
34 days 00:00:00.000000000,0.7392885685795456,0.8598189161559227,0.6197980813070334,0.04825042831526891,0.5771812080536913
34 days 00:00:00.000000000,0.7414872340717561,0.8610965300544162,0.6209015048330598,0.0480333667655146,0.5771812080536913
34 days 00:00:00.000000000,0.7406093336296926,0.8605866218049713,0.620542951858055,0.04796795493592337,0.5771812080536913
34 days 00:00:00.000000000,0.7389757626043771,0.859636994669481,0.6173953275714005,0.04768665428755995,0.5771812080536913
34 days 00:00:00.000000000,0.7840130938823722,0.8854451388326507,0.6267578568350601,0.04828928333134679,0.5771812080536913
35 days 00:00:00.000000000,0.7809155008572681,0.8836942349349509,0.6232848176200495,0.04808373023292326,0.5771812080536913
35 days 00:00:00.000000000,0.7740969085506457,0.8798277720955652,0.6168634006125664,0.04748743649393079,0.5838926174496645
35 days 00:00:00.000000000,0.7700071623167979,0.8775005198384773,0.6116532446249286,0.04695524532266875,0.5906040268456376
35 days 00:00:00.000000000,0.7601065813987038,0.871840915189637,0.6037402318348672,0.04609327475930548,0.5973154362416108
35 days 00:00:00.000000000,0.7372568841843509,0.8586366426983831,0.5944801789886801,0.045630086216095746,0.5973154362416108
35 days 00:00:00.000000000,0.8187446396049307,0.9048450914962907,0.6091046041181309,0.0469127735817906,0.5973154362416108
35 days 00:00:00.000000000,0.8147833576384622,0.9026535091819353,0.6056730151442645,0.04657980151347129,0.6040268456375839
35 days 00:00:00.000000000,0.7906993813511137,0.8892127874424174,0.5944373649622333,0.04595309313162644,0.610738255033557
36 days 00:00:00.000000000,0.7873586726834767,0.8873323349700927,0.5905906742152569,0.04562158031996618,0.6174496644295302
36 days 00:00:00.000000000,0.7875844072121484,0.8874595242669653,0.5918055881876835,0.045720874138793575,0.6174496644295302
36 days 00:00:00.000000000,0.787501836149678,0.8874130020174811,0.5917436090587114,0.045812195208702534,0.610738255033557
36 days 00:00:00.000000000,0.783743084840585,0.885292654911688,0.5885548919831851,0.045517279852831806,0.6174496644295302
36 days 00:00:00.000000000,0.7836807454315091,0.8852574458492338,0.5882410056263597,0.04548314875549882,0.6174496644295302
36 days 00:00:00.000000000,0.7774602618698044,0.8817370707131489,0.5829847649620328,0.04521046809870253,0.6241610738255033
36 days 00:00:00.000000000,0.8840606974291826,0.9402450198906573,0.6069405691103658,0.04693812518482068,0.6174496644295302
36 days 00:00:00.000000000,0.8789985084635265,0.9375492032227036,0.6022268599270972,0.04653214478261561,0.6241610738255033
36 days 00:00:00.000000000,0.8538550432883627,0.9240427713522588,0.5896924087368997,0.04576542297624568,0.6308724832214765
36 days 00:00:00.000000000,0.9270422793313434,0.9628303481565916,0.6116316626835252,0.04712927074016975,0.6241610738255033
37 days 00:00:00.000000000,0.9230969438432756,0.9607793419111776,0.6086377004303444,0.0469907217304135,0.6308724832214765
37 days 00:00:00.000000000,0.9193729975470368,0.9588394013321714,0.6047450857723237,0.04679277172247753,0.6375838926174496
37 days 00:00:00.000000000,1.0372496419156065,1.018454536008165,0.6279030038998846,0.04843138993488544,0.6375838926174496
37 days 00:00:00.000000000,1.037281582752459,1.018470216919699,0.6281948478165432,0.04844324152660073,0.6375838926174496
37 days 00:00:00.000000000,1.0449930377368837,1.0222490096531685,0.6351911637155595,0.04883074391772718,0.6308724832214765
37 days 00:00:00.000000000,1.048292101471996,1.023861368287717,0.6384918775271861,0.049128925781422264,0.6241610738255033
37 days 00:00:00.000000000,1.0504760830908404,1.0249273550309994,0.6413962288681893,0.049389282903007,0.6174496644295302
37 days 00:00:00.000000000,1.042947209733251,1.021247868900225,0.636851632131779,0.04931350290262269,0.6241610738255033
37 days 00:00:00.000000000,1.0447319651598497,1.0221213064797396,0.6381259965349514,0.04959225606467678,0.6174496644295302
37 days 00:00:00.000000000,1.0438148527776658,1.0216725761111853,0.6364779695304251,0.049415765614765954,0.6174496644295302
38 days 00:00:00.000000000,1.0453378285939068,1.022417639027177,0.638162813354533,0.049498652666639706,0.6174496644295302
38 days 00:00:00.000000000,1.0401921323936603,1.019898099024437,0.6328527915559345,0.049036024465483746,0.6241610738255033
38 days 00:00:00.000000000,1.0412719850436727,1.020427354123591,0.6343416038835513,0.04912711944986557,0.6241610738255033
38 days 00:00:00.000000000,1.0421311698751956,1.020848259965797,0.6362539931097931,0.04932098424334825,0.6241610738255033
38 days 00:00:00.000000000,1.150233192517797,1.0724892505371777,0.659892765959434,0.05106409307769644,0.6241610738255033
38 days 00:00:00.000000000,1.1529207730532394,1.0737414833437513,0.6623105086770305,0.05113284506949138,0.6241610738255033
38 days 00:00:00.000000000,1.1821492507374793,1.0872668719028826,0.6732293960914396,0.05163198031400321,0.6174496644295302
39 days 00:00:00.000000000,1.1843172286090735,1.088263400381118,0.6769144444333725,0.05200294773989184,0.610738255033557
39 days 00:00:00.000000000,1.300201413243111,1.1402637472282942,0.7008761935591956,0.053745075576366645,0.610738255033557
39 days 00:00:00.000000000,1.284080559756969,1.133172784599493,0.692480344967327,0.0532949257675674,0.6174496644295302
39 days 00:00:00.000000000,1.345402889007938,1.159915035253849,0.7083351547856923,0.05406205827616506,0.6174496644295302
39 days 00:00:00.000000000,1.3631819023754252,1.1675538113403705,0.716319465458398,0.05442571097505849,0.6174496644295302
39 days 00:00:00.000000000,1.364531263387392,1.168131526578832,0.7186956758093699,0.05457688289433183,0.6174496644295302
39 days 00:00:00.000000000,1.360014198910237,1.1661964666857112,0.7148979812624118,0.054269839171754,0.6241610738255033
40 days 00:00:00.000000000,1.361311913887953,1.1667527218258174,0.7164940792283183,0.05442140595773693,0.6241610738255033
40 days 00:00:00.000000000,1.3638617856909883,1.1678449322110314,0.7184792816096994,0.054716532455269806,0.6174496644295302
40 days 00:00:00.000000000,1.3649726704092864,1.1683204485111465,0.7205699132178705,0.05492918307717669,0.6174496644295302
40 days 00:00:00.000000000,1.3531325098773923,1.1632422404114253,0.7132689280502809,0.05457309700249729,0.6241610738255033
40 days 00:00:00.000000000,1.35191966768774,1.162720803842324,0.7122977285559927,0.054398325029240344,0.6308724832214765
40 days 00:00:00.000000000,1.351733012886652,1.1626405346824322,0.711533998357596,0.05434599192042714,0.6308724832214765
40 days 00:00:00.000000000,1.4304743970893876,1.196024413249741,0.7338297348713453,0.05572625089448343,0.6241610738255033
40 days 00:00:00.000000000,1.450624371770207,1.2044186862425403,0.7448325807275931,0.05637654876033439,0.6174496644295302
40 days 00:00:00.000000000,1.4501014992292687,1.204201602402716,0.7437760483328907,0.05624290048811053,0.6174496644295302
40 days 00:00:00.000000000,1.444351289996432,1.2018116699368633,0.7393225620440347,0.055703949943620164,0.6241610738255033
41 days 00:00:00.000000000,1.4437955945787078,1.2015804569726938,0.7374847950444816,0.055583857074781286,0.6241610738255033
41 days 00:00:00.000000000,1.464521724311717,1.2101742536972586,0.7467632319454881,0.055993782533221126,0.6174496644295302
41 days 00:00:00.000000000,1.4640860023139213,1.2099942158183739,0.7462919041091185,0.055985308096654224,0.6174496644295302
41 days 00:00:00.000000000,1.458912707972976,1.20785458891912,0.7429208505443462,0.055590192366937435,0.6174496644295302
41 days 00:00:00.000000000,1.461065840368895,1.2087455647773417,0.7457515432344358,0.05581917211078368,0.610738255033557
41 days 00:00:00.000000000,1.4689605439123397,1.212006825027128,0.7522494128928924,0.056480302603925184,0.6040268456375839
41 days 00:00:00.000000000,1.4717383149369874,1.2131522224918798,0.7558150198282017,0.05665704735069235,0.6040268456375839
42 days 00:00:00.000000000,1.4626608867837438,1.2094051789138922,0.7524896018985096,0.05676215996921806,0.6040268456375839
42 days 00:00:00.000000000,1.5788104236150289,1.2565072318196298,0.7781180363240522,0.05833900958127342,0.5973154362416108
42 days 00:00:00.000000000,1.577341074741987,1.2559223999682412,0.7770398587812306,0.058193626248476835,0.5973154362416108
42 days 00:00:00.000000000,1.6772979659034983,1.2951053879524626,0.8017135693091458,0.060103369528843556,0.5906040268456376
42 days 00:00:00.000000000,1.6755217030962881,1.2944194463527996,0.7993482160069464,0.05993364906527719,0.5973154362416108
42 days 00:00:00.000000000,1.6753356751582964,1.2943475866853913,0.798571502026,0.059915709926544276,0.5973154362416108
42 days 00:00:00.000000000,1.6766036532383364,1.2948373076330233,0.8012649877113527,0.060054993367755695,0.5973154362416108
42 days 00:00:00.000000000,1.6768884789461003,1.2949472880955812,0.8021178245623833,0.06016757989138274,0.5973154362416108
42 days 00:00:00.000000000,1.6739892356835573,1.2938273593039982,0.7997902690630917,0.060019700739383355,0.6040268456375839
43 days 00:00:00.000000000,1.6712090125086756,1.2927524946828282,0.7980750869619715,0.059787843514778526,0.6040268456375839
43 days 00:00:00.000000000,1.7647941295180212,1.3284555429211853,0.8141659074383473,0.061172125912096316,0.6040268456375839
43 days 00:00:00.000000000,1.7732284901844098,1.331626257695608,0.8182278699194547,0.06135322299749805,0.6040268456375839
43 days 00:00:00.000000000,1.8963312985286933,1.3770734542967173,0.8444085009982785,0.06297124785081724,0.5973154362416108
43 days 00:00:00.000000000,1.894631272682627,1.3764560554854728,0.8429184301016845,0.06305982562782798,0.5973154362416108
43 days 00:00:00.000000000,1.8950753341049815,1.3766173521007867,0.8442321201959887,0.06319900797766767,0.5973154362416108
43 days 00:00:00.000000000,1.8908055479793986,1.3750656522433387,0.8400051860312214,0.06282822427900388,0.6040268456375839
43 days 00:00:00.000000000,1.8981553547001566,1.3777355895454528,0.8437627257829735,0.06327385968339701,0.6040268456375839
44 days 00:00:00.000000000,2.0041437426881004,1.4156778385946784,0.870136386195164,0.06529509732577628,0.5973154362416108
44 days 00:00:00.000000000,2.005419402846563,1.4161283144004158,0.8729734462646411,0.06558646678515206,0.5973154362416108
44 days 00:00:00.000000000,2.0060113480827875,1.4163373002511752,0.8748752864157141,0.06574769220666019,0.5973154362416108
44 days 00:00:00.000000000,2.0074106745280953,1.4168312089053146,0.8775536705794503,0.0660352692558854,0.5973154362416108
44 days 00:00:00.000000000,1.988813764266876,1.4102530851825412,0.8730961665221941,0.06572592034589984,0.5973154362416108
44 days 00:00:00.000000000,2.0004079745172145,1.414357795791862,0.8801894491347094,0.06623278239761107,0.5906040268456376
44 days 00:00:00.000000000,1.9964382892917056,1.412953746338395,0.8761753149366733,0.06588338497259753,0.5973154362416108
44 days 00:00:00.000000000,1.9778733790011094,1.4063688630658422,0.8651002428377548,0.06523648850229825,0.6040268456375839
44 days 00:00:00.000000000,1.9868092634624503,1.4095422176942591,0.8716778612458119,0.06591459349281961,0.5973154362416108
44 days 00:00:00.000000000,1.9875716968000323,1.4098126459923788,0.8731298091607533,0.06602032392002295,0.5973154362416108
44 days 00:00:00.000000000,1.987932620840681,1.4099406444388647,0.873385098117558,0.06602452823793231,0.5906040268456376
45 days 00:00:00.000000000,1.9760885576404295,1.4057341703325097,0.8649272028346513,0.0655278317958323,0.5973154362416108
45 days 00:00:00.000000000,2.1358467244167163,1.46145363402905,0.892345253156595,0.067395521223547,0.5973154362416108
45 days 00:00:00.000000000,2.13751315562429,1.4620236508429985,0.8955320987618035,0.06772757719179272,0.5973154362416108
45 days 00:00:00.000000000,2.1198290442549905,1.4559632702286793,0.887503067683944,0.06698538739080728,0.6040268456375839
45 days 00:00:00.000000000,2.1129129981518733,1.4535862541149298,0.8810403436138575,0.06662067330629025,0.610738255033557
45 days 00:00:00.000000000,2.1305282888975645,1.459632929505759,0.8876742547857285,0.06685779518141809,0.610738255033557
45 days 00:00:00.000000000,2.1342725749938265,1.4609149787013023,0.8926053662821567,0.06713434289475473,0.6040268456375839
45 days 00:00:00.000000000,2.135703452110965,1.461404616152202,0.8950935366103516,0.06736233767130749,0.6040268456375839
45 days 00:00:00.000000000,2.1299143553813638,1.4594226102748182,0.893262458323889,0.06737681772369666,0.6040268456375839
46 days 00:00:00.000000000,2.136246246135666,1.4615903140537247,0.8979356252341526,0.06766580134050258,0.5973154362416108
46 days 00:00:00.000000000,2.136790902776699,1.4617766254721338,0.8996079118674263,0.0678227571749477,0.5973154362416108
46 days 00:00:00.000000000,2.1387175904489304,1.4624354995858553,0.9031619334922198,0.06819378666894402,0.5973154362416108
46 days 00:00:00.000000000,2.3005979664593346,1.516772219701869,0.9350343266915084,0.07043984043295982,0.5906040268456376
46 days 00:00:00.000000000,2.301190324448532,1.5169674763977414,0.9364132178840048,0.07058392530844097,0.5906040268456376
46 days 00:00:00.000000000,2.265396297153478,1.5051233494811904,0.9218411669063601,0.06933122238203858,0.5973154362416108
46 days 00:00:00.000000000,2.3618031587583017,1.5368159157030818,0.9436994865125626,0.0705978758876054,0.5973154362416108
